head;tail;relation
Neoplasm of body of penis (disorder);Tumour of body of penis;exactMatch
Neoplasm of testis (disorder);Tumor of testis;exactMatch
Neoplasm of testis (disorder);Tumour of testis;exactMatch
Neoplasm of epididymis (disorder);Tumor of epididymis;exactMatch
Neoplasm of epididymis (disorder);Tumour of epididymis;exactMatch
Neoplasm of spermatic cord (disorder);Tumor of spermatic cord;exactMatch
Neoplasm of spermatic cord (disorder);Tumour of spermatic cord;exactMatch
Neoplasm of scrotum (disorder);Tumor of scrotum;exactMatch
Neoplasm of scrotum (disorder);Tumour of scrotum;exactMatch
Neoplasm of prostate (disorder);NGP - New growth of prostate;exactMatch
Neoplasm of prostate (disorder);Tumor of prostate;exactMatch
Neoplasm of prostate (disorder);Tumour of prostate;exactMatch
Neoplasm of female genital organ (disorder);Tumor of female genital organs;exactMatch
Neoplasm of female genital organ (disorder);Tumour of female genital organs;exactMatch
Neoplasm of uterus (disorder);Tumor of uterus;exactMatch
Neoplasm of uterus (disorder);Tumour of uterus;exactMatch
Structure of brachiocephalic artery (body structure);Brachiocephalic artery;exactMatch
Structure of brachiocephalic artery (body structure);Brachiocephalic trunk;exactMatch
Structure of brachiocephalic artery (body structure);Innominate artery;exactMatch
Neoplasm of fallopian tube (disorder);Tumor of fallopian tube;exactMatch
Neoplasm of fallopian tube (disorder);Tumour of fallopian tube;exactMatch
Neoplasm of vagina (disorder);Tumor of vagina;exactMatch
Neoplasm of vagina (disorder);Tumour of vagina;exactMatch
Neoplasm of vulva (disorder);Tumor of vulva;exactMatch
Neoplasm of vulva (disorder);Tumour of vulva;exactMatch
Neoplasm of breast (disorder);Breast tumor;exactMatch
Neoplasm of breast (disorder);Breast tumour;exactMatch
Neoplasm of breast (disorder);Tumor of breast;exactMatch
Neoplasm of breast (disorder);Tumour of breast;exactMatch
Neoplasm of nervous system (disorder);Tumor of nervous system;exactMatch
Neoplasm of nervous system (disorder);Tumour of nervous system;exactMatch
Neoplasm of spinal cord (disorder);Spinal tumor;exactMatch
Neoplasm of spinal cord (disorder);Spinal tumour;exactMatch
Neoplasm of spinal cord (disorder);Tumor of spinal cord;exactMatch
Neoplasm of spinal cord (disorder);Tumour of spinal cord;exactMatch
Neoplasm of meninges (disorder);Meningeal tumor;exactMatch
Neoplasm of meninges (disorder);Meningeal tumour;exactMatch
Neoplasm of meninges (disorder);Tumor of meninges;exactMatch
Neoplasm of meninges (disorder);Tumour of meninges;exactMatch
Neoplasm of cranial nerve (disorder);Tumor of cranial nerve;exactMatch
Neoplasm of cranial nerve (disorder);Tumour of cranial nerve;exactMatch
Neoplasm of olfactory nerve (disorder);Tumor of olfactory tract;exactMatch
Neoplasm of olfactory nerve (disorder);Tumour of olfactory tract;exactMatch
Neoplasm of peripheral nerve (disorder);Tumor of peripheral nerve;exactMatch
Neoplasm of peripheral nerve (disorder);Tumour of peripheral nerve;exactMatch
Neoplasm of conjunctiva (disorder);Tumor of conjunctiva;exactMatch
Neoplasm of conjunctiva (disorder);Tumour of conjunctiva;exactMatch
Neoplasm of cornea (disorder);Tumor of cornea;exactMatch
Neoplasm of cornea (disorder);Tumour of cornea;exactMatch
Neoplasm of ciliary body (disorder);Tumor of ciliary body;exactMatch
Neoplasm of ciliary body (disorder);Tumour of ciliary body;exactMatch
Neoplasm of choroid (disorder);Tumor of choroid;exactMatch
Neoplasm of choroid (disorder);Tumour of choroid;exactMatch
Neoplasm of retina (disorder);Tumor of retina;exactMatch
Neoplasm of retina (disorder);Tumour of retina;exactMatch
Neoplasm of orbit proper (disorder);Neoplasm of orbit proper;exactMatch
Neoplasm of orbit proper (disorder);Tumor of orbit;exactMatch
Neoplasm of orbit proper (disorder);Tumour of orbit;exactMatch
Neoplasm of lacrimal gland (disorder);Tumor of lacrimal gland;exactMatch
Neoplasm of lacrimal gland (disorder);Tumour of lacrimal gland;exactMatch
Neoplasm of middle ear (disorder);Tumor of middle ear;exactMatch
Neoplasm of middle ear (disorder);Tumour of middle ear;exactMatch
Neoplasm of thyroid gland (disorder);Thyroid tumor;exactMatch
Neoplasm of thyroid gland (disorder);Thyroid tumour;exactMatch
Neoplasm of thyroid gland (disorder);Tumor of thyroid gland;exactMatch
Neoplasm of thyroid gland (disorder);Tumour of thyroid gland;exactMatch
Neoplasm of parathyroid gland (disorder);Parathyroid tumor;exactMatch
Neoplasm of parathyroid gland (disorder);Parathyroid tumour;exactMatch
Neoplasm of parathyroid gland (disorder);Tumor of parathyroid gland;exactMatch
Neoplasm of parathyroid gland (disorder);Tumour of parathyroid gland;exactMatch
Mass of male perineum (finding);Mass of male perineum;exactMatch
Neoplasm of adrenal gland (disorder);Adrenal tumor;exactMatch
Neoplasm of adrenal gland (disorder);Adrenal tumour;exactMatch
Neoplasm of adrenal gland (disorder);Tumor of adrenal gland;exactMatch
Neoplasm of adrenal gland (disorder);Tumour of adrenal gland;exactMatch
Neoplasm of adrenal cortex (disorder);Tumor of adrenal cortex;exactMatch
Neoplasm of adrenal cortex (disorder);Tumour of adrenal cortex;exactMatch
Neoplasm of adrenal medulla (disorder);Tumor of adrenal medulla;exactMatch
Neoplasm of adrenal medulla (disorder);Tumour of adrenal medulla;exactMatch
Neoplasm of pituitary gland (disorder);Pituitary tumor;exactMatch
Neoplasm of pituitary gland (disorder);Pituitary tumour;exactMatch
Neoplasm of pituitary gland (disorder);Tumor of pituitary gland;exactMatch
Neoplasm of pituitary gland (disorder);Tumour of pituitary gland;exactMatch
Neoplasm of craniopharyngeal duct (disorder);Tumor of craniopharyngeal duct;exactMatch
Neoplasm of craniopharyngeal duct (disorder);Tumour of craniopharyngeal duct;exactMatch
Neoplasm of pineal gland (disorder);Pineal tumor;exactMatch
Neoplasm of pineal gland (disorder);Pineal tumour;exactMatch
Neoplasm of pineal gland (disorder);Tumor of pineal gland;exactMatch
Neoplasm of pineal gland (disorder);Tumour of pineal gland;exactMatch
Neoplasm of coccygeal body (disorder);Coccygeal body tumor;exactMatch
Neoplasm of coccygeal body (disorder);Coccygeal body tumour;exactMatch
Membranous labyrinth structure (body structure);Vestibular apparatus (body structure);broadMatch
Membranous labyrinth structure (body structure);Membranous labyrinth;exactMatch
Subcutaneous tissue structure of helix (body structure);Subcutaneous tissue of helix;exactMatch
Structure of villous fold of stomach (body structure);Gastric mucous membrane structure (body structure);broadMatch
Structure of villous fold of stomach (body structure);Villous fold of stomach;exactMatch
Neoplasm of Waldeyer's ring (disorder);Neoplasm of Waldeyer ring;exactMatch
Neoplasm of Waldeyer's ring (disorder);Tumor of Waldeyer's ring;exactMatch
Neoplasm of Waldeyer's ring (disorder);Tumour of Waldeyer's ring;exactMatch
Neoplasm of palatine tonsil (disorder);Neoplasm of palatine tonsil;exactMatch
Neoplasm of palatine tonsil (disorder);Tumor of tonsil;exactMatch
Neoplasm of palatine tonsil (disorder);Tumour of tonsil;exactMatch
Neoplasm of adenoid (disorder);Tumor of adenoid;exactMatch
Neoplasm of adenoid (disorder);Tumour of adenoid;exactMatch
Neoplasm of lingual tonsil (disorder);Tumor of lingual tonsil;exactMatch
Neoplasm of lingual tonsil (disorder);Tumour of lingual tonsil;exactMatch
Neoplasm of spleen (disorder);Tumor of spleen;exactMatch
Neoplasm of spleen (disorder);Tumour of spleen;exactMatch
Neoplasm of thymus (disorder);Tumor of thymus;exactMatch
Neoplasm of thymus (disorder);Tumour of thymus;exactMatch
Neoplasm of lymph node of head (disorder);Neoplasm of lymph nodes of head;exactMatch
Neoplasm of lymph node of face (disorder);Neoplasm of lymph nodes of face;exactMatch
Neoplasm of lymph node of neck (disorder);Neoplasm of lymph nodes of neck;exactMatch
Neoplasm of lymph node of lower limb (disorder);Neoplasm of lymph nodes of lower limb;exactMatch
Neoplasm of intrapelvic lymph node (disorder);Neoplasm of intrapelvic lymph nodes;exactMatch
Structure of superficial popliteal lymph node (body structure);Popliteal lymph node structure (body structure);broadMatch
Structure of superficial popliteal lymph node (body structure);Superficial popliteal lymph node;exactMatch
Structure of medial surface of fourth toe (body structure);Medial surface of fourth toe;exactMatch
Brain structure (body structure);Brain;exactMatch
Entire palmar ligament of interphalangeal joint of hand (body structure);Entire palmar ligaments of interphalangeal joints of hand;exactMatch
Specimen from breast (specimen);Breast sample;exactMatch
Specimen from pleura obtained by pleurectomy (specimen);Specimen from pleura obtained by pleural resection;exactMatch
Tissue specimen from esophagus (specimen);Esophageal tissue sample;exactMatch
Tissue specimen from esophagus (specimen);Oesophageal tissue sample;exactMatch
Specimen from gastrointestinal tract (specimen);Gastrointestinal sample;exactMatch
Tissue specimen from gastrointestinal tract (specimen);Gastrointestinal tissue sample;exactMatch
Tissue specimen from pancreas (specimen);Pancreas tissue sample;exactMatch
Specimen from urinary tract (specimen);Urological sample;exactMatch
Tissue specimen from urinary tract (specimen);Urological tissue sample;exactMatch
Tissue specimen from kidney (specimen);Kidney tissue sample;exactMatch
Tissue specimen from testis (specimen);Testes tissue sample;exactMatch
Tissue specimen from thyroid gland (specimen);Thyroid gland sample;exactMatch
Tissue specimen from thyroid gland (specimen);Thyroid tissue sample;exactMatch
Tissue specimen from uterus (specimen);Uterus tissue sample;exactMatch
Tissue specimen from uterine cervix (specimen);Cervix tissue sample;exactMatch
Tissue specimen from ovary (specimen);Ovarian tissue sample;exactMatch
Cervical spinal cord gray matter structure (body structure);Cervical spinal cord gray matter;exactMatch
Cervical spinal cord gray matter structure (body structure);Cervical spinal cord grey matter;exactMatch
Structure of vertebral nerve (body structure);Vertebral nerve;exactMatch
Apocrine sweat gland structure (body structure);Apocrine sweat gland;exactMatch
Skin and/or subcutaneous tissue structure (body structure);Skin and subcutaneous tissue;exactMatch
Posterior process of distal tibia (body structure);Malleolar structure of tibia (body structure);broadMatch
Posterior process of distal tibia (body structure);PM - Posterior malleolus;exactMatch
Posterior process of distal tibia (body structure);Posterior malleolus;exactMatch
Posterior process of distal tibia (body structure);Posterior process of tibia;exactMatch
Posterior process of distal tibia (body structure);Third malleolus;exactMatch
Subtalar joint structure (body structure);Articulatio subtalaris;exactMatch
Subtalar joint structure (body structure);Subtalar joint;exactMatch
Subtalar joint structure (body structure);Talocalcaneal joint;exactMatch
Primary branch of superior mesenteric artery (body structure);Structure of mesenteric artery (body structure);broadMatch
Upper digestive tract structure (body structure);Digestive tract part (body structure);broadMatch
Upper digestive tract structure (body structure);Upper digestive tract;exactMatch
Anterior wall of fundus of stomach (body structure);Gastric fundus, anterior wall;exactMatch
Anterior wall of body of stomach (body structure);Gastric corpus, anterior wall;exactMatch
Posterior wall of body of stomach (body structure);Gastric corpus, posterior wall;exactMatch
Lesser curvature of body of stomach (body structure);Gastric corpus, lesser curvature;exactMatch
Greater curvature of body of stomach (body structure);Gastric corpus, greater curvature;exactMatch
Lesser curvature of antrum of stomach (body structure);Gastric antrum, lesser curvature;exactMatch
Greater curvature of antrum of stomach (body structure);Gastric antrum, greater curvature;exactMatch
Structure of parenchyma of liver (body structure);Hepatic parenchyma;exactMatch
Female genital organ structure (body structure);Female genital organ;exactMatch
Circumferential part of upper third of vagina (body structure);Structure of upper third of vagina (body structure);broadMatch
Circumferential part of middle third of vagina (body structure);Structure of middle third of vagina (body structure);broadMatch
Circumferential part of lower third of vagina (body structure);Structure of lower third of vagina (body structure);broadMatch
Part of uterine cervix (body structure);Cervix uteri structure (body structure);broadMatch
Part of uterine cervix (body structure);Cervix part;exactMatch
Male genital organ structure (body structure);Male genital organ;exactMatch
Peri-urethral gland zone of prostate (body structure);Region of prostate (body structure);broadMatch
Both lateral lobes of the prostate (body structure);Structure of bilateral paired structures (body structure);broadMatch
Seminal vesicle duct structure (body structure);Seminal vesicle part (body structure);broadMatch
Seminal vesicle duct structure (body structure);Ductus excretorius vesiculae seminalis;exactMatch
Seminal vesicle duct structure (body structure);Excretory duct of seminal vesicle;exactMatch
Undescended testis (body structure);Testis structure (body structure);broadMatch
Mononuclear phagocyte system structure (body structure);Macrophage system;exactMatch
Mononuclear phagocyte system structure (body structure);Mononuclear phagocyte system;exactMatch
Mononuclear phagocyte system structure (body structure);Mononuclear phagocytic system;exactMatch
Mononuclear phagocyte system structure (body structure);Structure of reticuloendothelial system;exactMatch
Lymphoid precursor cell (cell);Hematopoietic precursor cell (cell);broadMatch
Hematopoietic precursor cell (cell);Entire cell (cell);broadMatch
Structure of interlobar lymph node of lung (body structure);Structure of intrapulmonary lymph node (body structure);broadMatch
Structure of interlobar lymph node of lung (body structure);Lymph node of AJCC Station 11;exactMatch
Lobar lymph node of the lung (body structure);Structure of intrapulmonary lymph node (body structure);broadMatch
Lobar lymph node of the lung (body structure);Lymph node of AJCC Station 12;exactMatch
Segmental lymph node of the lung (body structure);Structure of intrapulmonary lymph node (body structure);broadMatch
Segmental lymph node of the lung (body structure);Lymph node of AJCC Station 13;exactMatch
Subsegmental lymph node of the lung (body structure);Structure of intrapulmonary lymph node (body structure);broadMatch
Subsegmental lymph node of the lung (body structure);Lymph node of AJCC Station 14;exactMatch
Right tracheobronchial lymph node (body structure);Lymph node of ATS Station 10R;exactMatch
Left peribronchial lymph node (body structure);Lymph node of ATS Station 10L;exactMatch
Highest mediastinal lymph node (body structure);Lymph node of AJCC Station 1;exactMatch
