head;tail;relation
pigment dispersion syndrome;pigment-dispersion type glaucoma;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy;frontal lobe epilepsy;broadMatch
autosomal dominant nocturnal frontal lobe epilepsy;ENFL;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 1;autosomal dominant nocturnal frontal lobe epilepsy;broadMatch
autosomal dominant nocturnal frontal lobe epilepsy 1;ENFL1;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 1;nocturnal frontal lobe epilepsy 1;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 2;autosomal dominant nocturnal frontal lobe epilepsy;broadMatch
autosomal dominant nocturnal frontal lobe epilepsy 2;ENFL2;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 2;nocturnal frontal lobe epilepsy 2;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 3;autosomal dominant nocturnal frontal lobe epilepsy;broadMatch
autosomal dominant nocturnal frontal lobe epilepsy 3;ENFL3;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 3;nocturnal frontal lobe epilepsy 3;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 4;autosomal dominant nocturnal frontal lobe epilepsy;broadMatch
autosomal dominant nocturnal frontal lobe epilepsy 4;ENFL4;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 4;nocturnal frontal lobe epilepsy 4;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 5;autosomal dominant nocturnal frontal lobe epilepsy;broadMatch
autosomal dominant nocturnal frontal lobe epilepsy 5;ENFL5;exactMatch
autosomal dominant nocturnal frontal lobe epilepsy 5;nocturnal frontal lobe epilepsy 5;exactMatch
arteriovenous malformations of the brain;arteriovenous malformation;broadMatch
arteriovenous malformations of the brain;cerebral arteriovenous malformation;exactMatch
arteriovenous malformations of the brain;intracranial arteriovenous malformation;exactMatch
atrichia with papular lesions;alopecia;broadMatch
atrichia with papular lesions;APL;exactMatch
atrichia with papular lesions;papular atrichia;exactMatch
autosomal dominant auditory neuropathy 1;autosomal dominant nonsyndromic deafness;broadMatch
autosomal dominant auditory neuropathy 1;AUNA1;exactMatch
autosomal dominant auditory neuropathy 1;NSDAN;exactMatch
autosomal dominant auditory neuropathy 1;nonsyndromic dominant auditory neuropathy;exactMatch
platelet-type bleeding disorder 16;inherited blood coagulation disease;broadMatch
platelet-type bleeding disorder 16;autosomal dominant Glanzmann thrombasthenia;exactMatch
platelet-type bleeding disorder 16;autosomal dominant thrombasthenia of Glanzmann and Naegeli;exactMatch
platelet-type bleeding disorder 8;inherited blood coagulation disease;broadMatch
platelet-type bleeding disorder 8;ADP platelet receptor P2Y12 defect;exactMatch
platelet-type bleeding disorder 8;P2Y12 defect;exactMatch
Brunner Syndrome;amino acid metabolic disorder;broadMatch
Brunner Syndrome;monoamine oxidase A deficiency;exactMatch
Cayman type cerebellar ataxia;cerebellar ataxia;broadMatch
Cayman type cerebellar ataxia;Cayman cerebellar ataxia;exactMatch
hyperekplexia;nervous system disease;broadMatch
hyperekplexia;Kok disease;exactMatch
hyperekplexia;congenital stiff man syndrome;exactMatch
hyperekplexia;familial startle disease;exactMatch
hyperekplexia;hereditary hyperekplexia;exactMatch
hyperekplexia;startle disease;exactMatch
hyperekplexia 1;hyperekplexia;broadMatch
hyperekplexia 1;HKPX1;exactMatch
hyperekplexia 2;hyperekplexia;broadMatch
hyperekplexia 2;HKPX2;exactMatch
hyperekplexia 3;hyperekplexia;broadMatch
hyperekplexia 3;HKPX3;exactMatch
familial hypocalciuric hypercalcemia;hypercalcemia;broadMatch
familial hypocalciuric hypercalcemia;FBH;exactMatch
familial hypocalciuric hypercalcemia;FBHH;exactMatch
familial hypocalciuric hypercalcemia;FHH;exactMatch
familial hypocalciuric hypercalcemia;familial benign hypercalcemia;exactMatch
familial hypocalciuric hypercalcemia;familial benign hypocalciuric hypercalcemia;exactMatch
familial hypocalciuric hypercalcemia 1;familial hypocalciuric hypercalcemia;broadMatch
familial hypocalciuric hypercalcemia 1;FHH type 1;exactMatch
familial hypocalciuric hypercalcemia 1;HHC1;exactMatch
familial hypocalciuric hypercalcemia 1;familial benign hypercalcemia 1;exactMatch
familial hypocalciuric hypercalcemia 1;familial hypocalciuric hypercalcemia type I;exactMatch
familial hypocalciuric hypercalcemia 1;hypocalciuric hypercalcemia type I;exactMatch
familial hypocalciuric hypercalcemia 2;familial hypocalciuric hypercalcemia;broadMatch
familial hypocalciuric hypercalcemia 2;FHH type 2;exactMatch
familial hypocalciuric hypercalcemia 2;HHC2;exactMatch
familial hypocalciuric hypercalcemia 2;familial hypocalciuric hypercalcemia type 2;exactMatch
familial hypocalciuric hypercalcemia 2;hypocalciuric hypercalcemia type II;exactMatch
familial hypocalciuric hypercalcemia 3;familial hypocalciuric hypercalcemia;broadMatch
familial hypocalciuric hypercalcemia 3;FHH type 3;exactMatch
familial hypocalciuric hypercalcemia 3;HHC3;exactMatch
familial hypocalciuric hypercalcemia 3;familial hypocalciuric hypercalcemia type 3;exactMatch
familial hypocalciuric hypercalcemia 3;hypocalciuric hypercalcemia type III;exactMatch
Muenke Syndrome;craniosynostosis;broadMatch
Muenke Syndrome;FGFR3-related craniosynostosis;exactMatch
lymphoproliferative syndrome;primary immunodeficiency disease;broadMatch
X-linked lymphoproliferative syndrome 1;lymphoproliferative syndrome;broadMatch
X-linked lymphoproliferative syndrome 1;XLP1;exactMatch
X-linked lymphoproliferative syndrome 2;lymphoproliferative syndrome;broadMatch
X-linked lymphoproliferative syndrome 2;XIAP deficiency;exactMatch
X-linked lymphoproliferative syndrome 2;XLP2;exactMatch
lymphoproliferative syndrome 1;lymphoproliferative syndrome;broadMatch
lymphoproliferative syndrome 1;LPFS1;exactMatch
lymphoproliferative syndrome 2;lymphoproliferative syndrome;broadMatch
lymphoproliferative syndrome 2;CD27 deficiency;exactMatch
lymphoproliferative syndrome 2;LPFS2;exactMatch
autosomal recessive congenital ichthyosis 2;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 2;ARCI2;exactMatch
autosomal recessive congenital ichthyosis 2;BROCQ congenital ichthyosiform erythroderma nonbullous form;exactMatch
autosomal recessive congenital ichthyosis 2;NCIE1;exactMatch
autosomal recessive congenital ichthyosis 2;nonbullous congenital ichthyosiform erythroderma 1;exactMatch
autosomal recessive congenital ichthyosis 3;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 3;ARCI3;exactMatch
autosomal recessive congenital ichthyosis 3;lamellar ichthyosis 5;exactMatch
autosomal recessive congenital ichthyosis 4A;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 4A;ARCI4A;exactMatch
autosomal recessive congenital ichthyosis 4A;ICR2B;exactMatch
autosomal recessive congenital ichthyosis 4A;ichthyosis congenita IIB;exactMatch
autosomal recessive congenital ichthyosis 4A;lamellar ichthyosis 2;exactMatch
autosomal recessive congenital ichthyosis 4B;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 4B;ARCI4B;exactMatch
autosomal recessive congenital ichthyosis 4B;harlequin ichthyosis;exactMatch
autosomal recessive congenital ichthyosis 4B;harlequin type ichthyosis congenita;exactMatch
autosomal recessive congenital ichthyosis 4B;harlequin type ichthyosis fetalis;exactMatch
autosomal recessive congenital ichthyosis 5;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 5;ARCI5;exactMatch
autosomal recessive congenital ichthyosis 5;autosomal recessive congenital nonlamellar and nonerythrodermic ichthyosis;exactMatch
autosomal recessive congenital ichthyosis 6;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 6;ARCI6;exactMatch
autosomal recessive congenital ichthyosis 7;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 7;ARCI7;exactMatch
autosomal recessive congenital ichthyosis 8;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 8;ARCI8;exactMatch
autosomal recessive congenital ichthyosis 8;lamellar ichthyosis 4;exactMatch
autosomal recessive congenital ichthyosis 8;late-onset lamellar ichthyosis;exactMatch
autosomal recessive congenital ichthyosis 9;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 9;ARCI9;exactMatch
autosomal recessive congenital ichthyosis 10;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 10;ARCI10;exactMatch
autosomal recessive congenital ichthyosis 11;autosomal recessive congenital ichthyosis;broadMatch
autosomal recessive congenital ichthyosis 11;IFAH syndrome;exactMatch
autosomal recessive congenital ichthyosis 11;IHS;exactMatch
autosomal recessive congenital ichthyosis 11;autosomal recessive ichthyosis with hypotrichosis;exactMatch
autosomal recessive congenital ichthyosis 11;hypotrichosis-congenital ichthyosis syndrome;exactMatch
autosomal recessive congenital ichthyosis 11;ichthyosis and follicular atrophoderma with hypotrichosis and hypohidrosis;exactMatch
autosomal recessive congenital ichthyosis 11;ichthyosis-follicular atrophoderma-hypotrichosis syndrome;exactMatch
autosomal recessive congenital ichthyosis 11;ichthyosis-follicular atrophoderma-hypotrichosis-hypohidrosis syndrome;exactMatch
autosomal recessive congenital ichthyosis 11;ichthyosis-hypotrichosis syndrome;exactMatch
NGLY1-deficiency;carbohydrate metabolic disorder;broadMatch
NGLY1-deficiency;NGLY1-CDDG;exactMatch
NGLY1-deficiency;congenital disorder of deglycosylation;exactMatch
NGLY1-deficiency;congenital disorder of glycosylation type Iv;exactMatch
NGLY1-deficiency;deficiency of N-glycanase 1;exactMatch
torsion dystonia 1;generalized dystonia;broadMatch
torsion dystonia 1;dystonia musculorum deformans;exactMatch
congenital central hypoventilation syndrome;autonomic nervous system disease;broadMatch
congenital central hypoventilation syndrome;CCHS;exactMatch
congenital central hypoventilation syndrome;Ondine curse;exactMatch
congenital central hypoventilation syndrome;Ondine syndrome;exactMatch
congenital central hypoventilation syndrome;central congenital hypoventilation syndrome;exactMatch
congenital central hypoventilation syndrome;congenital central alveolar hypoventilation syndrome;exactMatch
chromosome 9p deletion syndrome;chromosomal deletion syndrome;broadMatch
chromosome 9p deletion syndrome;9p syndrome;exactMatch
chromosome 9p deletion syndrome;Alfi syndrome;exactMatch
chromosome 9p deletion syndrome;monosomy 9p syndrome;exactMatch
junctional epidermolysis bullosa with pyloric atresia;junctional epidermolysis bullosa;broadMatch
junctional epidermolysis bullosa with pyloric atresia;Carmi syndrome;exactMatch
junctional epidermolysis bullosa with pyloric atresia;JEB-PA;exactMatch
junctional epidermolysis bullosa with pyloric atresia;epidermolysis bullosa junctionalis with pyloric atresia;exactMatch
junctional epidermolysis bullosa with pyloric atresia;junctional epidermolysis bullosa-pyloric atresia syndrome;exactMatch
epidermolysis bullosa simplex Dowling-Meara type;epidermolysis bullosa simplex;broadMatch
epidermolysis bullosa simplex Dowling-Meara type;EBS-gen sev;exactMatch
epidermolysis bullosa simplex Dowling-Meara type;EBSDM;exactMatch
epidermolysis bullosa simplex Dowling-Meara type;epidermolysis bullosa herpetiformis Dowling-Meara type;exactMatch
epidermolysis bullosa simplex Dowling-Meara type;epidermolysis bullosa simplex, herpetiformis;exactMatch
epidermolysis bullosa simplex Dowling-Meara type;generalized severe epidermolysis bullosa simplex;exactMatch
epidermolysis bullosa simplex Ogna type;epidermolysis bullosa simplex;broadMatch
epidermolysis bullosa simplex Ogna type;EBS-O;exactMatch
epidermolysis bullosa simplex Ogna type;EBS-Og;exactMatch
epidermolysis bullosa simplex Ogna type;EBSOG;exactMatch
junctional epidermolysis bullosa Herlitz type;junctional epidermolysis bullosa;broadMatch
junctional epidermolysis bullosa Herlitz type;Herlitz type epidermolysis bullosa junctionalis;exactMatch
junctional epidermolysis bullosa Herlitz type;Herlitz-Pearson-type epidermolysis bullosa;exactMatch
junctional epidermolysis bullosa Herlitz type;JEB-H;exactMatch
junctional epidermolysis bullosa Herlitz type;JEB-Herlitz type;exactMatch
junctional epidermolysis bullosa Herlitz type;epidermolysis bullosa letalis;exactMatch
junctional epidermolysis bullosa Herlitz type;junctional epidermolysis bullosa generalisata gravis;exactMatch
junctional epidermolysis bullosa Herlitz type;junctional epidermolysis bullosa, Herlitz-Pearson type;exactMatch
junctional epidermolysis bullosa non-Herlitz type;junctional epidermolysis bullosa;broadMatch
junctional epidermolysis bullosa non-Herlitz type;GABEB;exactMatch
junctional epidermolysis bullosa non-Herlitz type;JEB-nH gen;exactMatch
junctional epidermolysis bullosa non-Herlitz type;JEN-nH;exactMatch
junctional epidermolysis bullosa non-Herlitz type;generalized atrophic benign epidermolysis bullosa;exactMatch
junctional epidermolysis bullosa non-Herlitz type;generalized junctional epidermolysis bullosa, non-Herlitz type;exactMatch
junctional epidermolysis bullosa non-Herlitz type;junctional epidermolysis bullosa generalisata mitis;exactMatch
junctional epidermolysis bullosa non-Herlitz type;junctional epidermolysis bullosa, Disentis type;exactMatch
hand-foot-genital syndrome;autosomal dominant disease;broadMatch
hand-foot-genital syndrome;HFGS;exactMatch
hand-foot-genital syndrome;hand-foot-uterus syndrome;exactMatch
methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency;methylmalonic acidemia;broadMatch
methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency;methylmalonic acidemia due to methylmalonyl-CoA mutase deficiency;exactMatch
methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency;methylmalonic aciduria mut type;exactMatch
methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency;vitamin B12-unresponsive methylmalonic aciduria;exactMatch
methylmalonic acidemia due to transcobalamin receptor defect;methylmalonic acidemia;broadMatch
methylmalonic acidemia due to transcobalamin receptor defect;methylmalonic acidemia, TCb1R type;exactMatch
methylmalonic acidemia due to transcobalamin receptor defect;methylmalonic acidemia, TCbIR type;exactMatch
methylmalonic acidemia due to transcobalamin receptor defect;methylmalonic aciduria due to transcobalamin receptor defect;exactMatch
methylmalonic acidemia cb1A type;methylmalonic acidemia;broadMatch
methylmalonic acidemia cb1A type;methylmalonic aciduria cb1A type;exactMatch
methylmalonic acidemia cb1A type;methylmalonic aciduria, vitamin B12-responsive due to a defect in synthesis of adenosylcobalamin cb1A type;exactMatch
methylmalonic acidemia cb1B type;methylmalonic acidemia;broadMatch
methylmalonic acidemia cb1B type;methylmalonic aciduria cb1B type;exactMatch
methylmalonic acidemia cb1B type;methylmalonic aciduria, vitamin B12-responsive, due to defect in synthesis of adenosylcobalamin, cblB complementation type;exactMatch
Pendred Syndrome;autosomal recessive disease;broadMatch
Pendred Syndrome;TDH2B;exactMatch
Pendred Syndrome;congenital hypothyroidism due to dyshormonogenesis 2B;exactMatch
Pendred Syndrome;deafness with goiter;exactMatch
Pendred Syndrome;genetic defect in thyroid hormonogenesis 2B;exactMatch
Pendred Syndrome;goiter-deafness syndrome;exactMatch
Pendred Syndrome;thyroid dyshormonogenesis 2B;exactMatch
Doyne honeycomb retinal dystrophy;retinal drusen;broadMatch
Doyne honeycomb retinal dystrophy;DHRD;exactMatch
Doyne honeycomb retinal dystrophy;Doyne honeycomb degeneration of retina;exactMatch
basal laminar drusen;retinal drusen;broadMatch
basal laminar drusen;cuticular drusen;exactMatch
basal laminar drusen;drusen of bruch membrane;exactMatch
basal laminar drusen;early adult-onset grouped drusen;exactMatch
