head;tail;relation
congenital myasthenic syndrome;congenital myasthenic syndrome 3c;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 1a;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 1b;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 20;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 12;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 7;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 15;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 19;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 17;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 11;narrowmatch
hypotrichosis;hypotrichosis 1;narrowmatch
hypotrichosis;hypotrichosis 7;narrowmatch
hypotrichosis;hypotrichosis 6;narrowmatch
hypotrichosis;hypotrichosis 5;narrowmatch
hypotrichosis;hypotrichosis 4;narrowmatch
hypotrichosis;hypotrichosis 3;narrowmatch
hypotrichosis;hypotrichosis 2;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 18;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 13;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 16;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 2a;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 2c;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 4c;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 4a;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 4b;narrowmatch
congenital myasthenic syndrome;congenital myasthenic syndrome 8;narrowmatch
long qt syndrome;long qt syndrome 15;narrowmatch
long qt syndrome;long qt syndrome 14;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 20;narrowmatch
congenital muscular dystrophy;arthrogryposis due to muscular dystrophy;narrowmatch
wolfram syndrome;wolfram syndrome 2;narrowmatch
wolfram syndrome;wolfram syndrome 1;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 24;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 26;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 2;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 30;narrowmatch
congenital muscular dystrophy;rigid spine muscular dystrophy 1;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 15;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 9;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 17;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 35;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 33;narrowmatch
primary ciliary dyskinesia;primary ciliary dyskinesia 13;narrowmatch
congenital muscular dystrophy;megaconial type congenital muscular dystrophy;narrowmatch
congenital muscular dystrophy;congenital muscular dystrophy 1b;narrowmatch
long qt syndrome;long qt syndrome 13;narrowmatch
long qt syndrome;long qt syndrome 3;narrowmatch
long qt syndrome;long qt syndrome 12;narrowmatch
long qt syndrome;long qt syndrome 11;narrowmatch
long qt syndrome;long qt syndrome 10;narrowmatch
long qt syndrome;long qt syndrome 9;narrowmatch
long qt syndrome;long qt syndrome 6;narrowmatch
long qt syndrome;long qt syndrome 5;narrowmatch
long qt syndrome;long qt syndrome 2;narrowmatch
congenital muscular dystrophy;muscular dystrophy-dystroglycanopathy type b5;narrowmatch
long qt syndrome;long qt syndrome 1;narrowmatch
congenital muscular dystrophy;congenital muscular dystrophy due to lmna mutation;narrowmatch
congenital muscular dystrophy;congenital muscular dystrophy due to integrin alpha-7 deficiency;narrowmatch
congenital muscular dystrophy;congenital muscular dystrophy merosin-positive;narrowmatch
congenital muscular dystrophy;muscular dystrophy-dystroglycanopathy type b6;narrowmatch
congenital muscular dystrophy;congenital merosin-deficient muscular dystrophy 1a;narrowmatch
posterior polymorphous corneal dystrophy;posterior polymorphous corneal dystrophy 1;narrowmatch
posterior polymorphous corneal dystrophy;posterior polymorphous corneal dystrophy 2;narrowmatch
posterior polymorphous corneal dystrophy;posterior polymorphous corneal dystrophy 3;narrowmatch
glycogen storage disease ix;glycogen storage disease ixb;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 11;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 3;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 20;narrowmatch
von willebrand's disease;von willebrand's disease 3;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 15;narrowmatch
inherited blood coagulation disease;scott syndrome;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 18;narrowmatch
inherited blood coagulation disease;quebec platelet disorder;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 17;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 19;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 14;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 10;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 9;narrowmatch
inherited blood coagulation disease;gray platelet syndrome;narrowmatch
glycogen storage disease ix;glycogen storage disease ixc;narrowmatch
inherited blood coagulation disease;platelet-type bleeding disorder 12;narrowmatch
bernard-soulier syndrome;bernard-soulier syndrome type a2;narrowmatch
hypertrichosis;ambras type hypertrichosis universalis congenita;narrowmatch
congenital bile acid synthesis defect;congenital bile acid synthesis defect 2;narrowmatch
progressive familial heart block;progressive familial heart block type ii;narrowmatch
progressive familial heart block;progressive familial heart block type ia;narrowmatch
heart conduction disease;progressive familial heart block;narrowmatch
muscle tissue disease;myostatin-related muscle hypertrophy;narrowmatch
congenital bile acid synthesis defect;congenital bile acid synthesis defect 1;narrowmatch
congenital bile acid synthesis defect;congenital bile acid synthesis defect 3;narrowmatch
congenital bile acid synthesis defect;congenital bile acid synthesis defect 4;narrowmatch
hypobetalipoproteinemia;familial hypobetalipoproteinemia 2;narrowmatch
congenital bile acid synthesis defect;congenital bile acid synthesis defect 6;narrowmatch
congenital bile acid synthesis defect;congenital bile acid synthesis defect 5;narrowmatch
spinal muscular atrophy;autosomal recessive distal spinal muscular atrophy 2;narrowmatch
spinal muscular atrophy;autosomal recessive distal spinal muscular atrophy 1;narrowmatch
calcinosis;hyperphosphatemic familial tumoral calcinosis;narrowmatch
hypobetalipoproteinemia;familial hypobetalipoproteinemia 1;narrowmatch
glycogen storage disease ix;glycogen storage disease ixa;narrowmatch
glycogen storage disease ix;glycogen storage disease ixd;narrowmatch
autosomal dominant polycystic kidney disease;polycystic kidney disease 1;narrowmatch
hypermethioninemia;hypermethioninemia with deficiency of s-adenosylhomocysteine hydrolase;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 9;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 12;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 11;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 10;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 13;narrowmatch
cone-rod dystrophy;newfoundland cone-rod dystrophy;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 8;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 3;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 7;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 6;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 5;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 1;narrowmatch
cone-rod dystrophy;x-linked cone-rod dystrophy 1;narrowmatch
cone-rod dystrophy;x-linked cone-rod dystrophy 3;narrowmatch
cone-rod dystrophy;x-linked cone-rod dystrophy 2;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 15;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 16;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 17;narrowmatch
hemochromatosis type 2;hemochromatosis type 2b;narrowmatch
hypermethioninemia;hypermethioninemia due to adenosine kinase deficiency;narrowmatch
hypermethioninemia;glycine n-methyltransferase deficiency;narrowmatch
cadasil;cadasil 2;narrowmatch
cadasil;cadasil 1;narrowmatch
hemochromatosis;hemochromatosis type 2;narrowmatch
hemochromatosis;african iron overload;narrowmatch
hemochromatosis;hemochromatosis type 5;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 18;narrowmatch
hemochromatosis;hemochromatosis type 3;narrowmatch
hemochromatosis;hemochromatosis type 1;narrowmatch
hemochromatosis;hemochromatosis type 4;narrowmatch
hemochromatosis type 2;hemochromatosis type 2a;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 20;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 19;narrowmatch
progressive familial heart block;progressive familial heart block type ib;narrowmatch
congenital nonspherocytic hemolytic anemia;pyruvate kinase deficiency of red cells;narrowmatch
distal muscular dystrophy;tibial muscular dystrophy;narrowmatch
posterior uveitis;birdshot chorioretinopathy;narrowmatch
focal segmental glomerulosclerosis;focal segmental glomerulosclerosis 5;narrowmatch
focal segmental glomerulosclerosis;focal segmental glomerulosclerosis 2;narrowmatch
focal segmental glomerulosclerosis;focal segmental glomerulosclerosis 1;narrowmatch
nephronophthisis;nephronophthisis 20;narrowmatch
nephronophthisis;nephronophthisis 19;narrowmatch
nephronophthisis;nephronophthisis 18;narrowmatch
nephronophthisis;nephronophthisis 16;narrowmatch
nephronophthisis;nephronophthisis 15;narrowmatch
nephronophthisis;nephronophthisis 14;narrowmatch
nephronophthisis;nephronophthisis 13;narrowmatch
nephronophthisis;nephronophthisis 9;narrowmatch
nephronophthisis;nephronophthisis 12;narrowmatch
nephronophthisis;nephronophthisis 11;narrowmatch
nephronophthisis;nephronophthisis-like nephropathy 1;narrowmatch
nephronophthisis;nephronophthisis 7;narrowmatch
focal segmental glomerulosclerosis;focal segmental glomerulosclerosis 6;narrowmatch
focal segmental glomerulosclerosis;focal segmental glomerulosclerosis 7;narrowmatch
focal segmental glomerulosclerosis;focal segmental glomerulosclerosis 8;narrowmatch
thyroid cancer;thyroid lymphoma;narrowmatch
small intestine cancer;duodenum cancer;narrowmatch
bile duct cancer;ampulla of vater cancer;narrowmatch
duodenum cancer;ampulla of vater cancer;narrowmatch
endometrial disease;endometritis;narrowmatch
autosomal dominant disease;multiple endocrine neoplasia type 1;narrowmatch
autosomal dominant disease;multiple endocrine neoplasia type 2b;narrowmatch
lymphoma;thyroid lymphoma;narrowmatch
focal segmental glomerulosclerosis;focal segmental glomerulosclerosis 9;narrowmatch
inner ear disease;sensorineural hearing loss;narrowmatch
intestinal disease;intestinal infectious disease;narrowmatch
congenital generalized lipodystrophy;congenital generalized lipodystrophy type 4;narrowmatch
congenital generalized lipodystrophy;congenital generalized lipodystrophy type 3;narrowmatch
congenital generalized lipodystrophy;congenital generalized lipodystrophy type 2;narrowmatch
congenital generalized lipodystrophy;congenital generalized lipodystrophy type 1;narrowmatch
nephronophthisis;nephronophthisis 4;narrowmatch
nephronophthisis;nephronophthisis 3;narrowmatch
nephronophthisis;nephronophthisis 2;narrowmatch
fanconi anemia;fanconi anemia complementation group c;narrowmatch
fanconi anemia;fanconi anemia complementation group q;narrowmatch
fanconi anemia;fanconi anemia complementation group p;narrowmatch
fanconi anemia;fanconi anemia complementation group i;narrowmatch
fanconi anemia;fanconi anemia complementation group r;narrowmatch
fanconi anemia;fanconi anemia complementation group d1;narrowmatch
fanconi anemia;fanconi anemia complementation group f;narrowmatch
fanconi anemia;fanconi anemia complementation group g;narrowmatch
fanconi anemia;fanconi anemia complementation group a;narrowmatch
fanconi anemia;fanconi anemia complementation group u;narrowmatch
fanconi anemia;fanconi anemia complementation group e;narrowmatch
fanconi anemia;fanconi anemia complementation group d2;narrowmatch
fanconi anemia;fanconi anemia complementation group l;narrowmatch
fanconi anemia;fanconi anemia complementation group t;narrowmatch
fanconi anemia;fanconi anemia complementation group v;narrowmatch
fanconi anemia;fanconi anemia complementation group n;narrowmatch
fanconi anemia;fanconi anemia complementation group o;narrowmatch
nephronophthisis;nephronophthisis 1;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 8;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 14;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 13;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 11;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 10;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 9;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 7;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 6;narrowmatch
fanconi anemia;fanconi anemia complementation group j;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 4;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 3;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 5;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 2;narrowmatch
maturity-onset diabetes of the young;maturity-onset diabetes of the young type 1;narrowmatch
fanconi anemia;fanconi anemia complementation group b;narrowmatch
cone-rod dystrophy;cone-rod dystrophy 2;narrowmatch
joubert syndrome;joubert syndrome 9;narrowmatch
joubert syndrome;joubert syndrome 8;narrowmatch
nemaline myopathy;nemaline myopathy 8;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 25;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 24;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 6;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 21;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 22;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 8;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 4;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 27;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 26;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 2;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 28;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 20;narrowmatch
inflammatory bowel disease;inflammatory bowel disease 15;narrowmatch
