head;tail;relation
congenital mesoblastic nephroma;cellular congenital mesoblastic nephroma;narrowmatch
bullous pemphigoid;autoimmune disease of skin and connective tissue;broadmatch
autosomal recessive disease;roberts syndrome;narrowmatch
personality disorder;paranoid personality disorder;narrowmatch
pituitary gland hypoplasia;pituitary gland disease;broadmatch
syndrome;robinow syndrome;narrowmatch
bladder urachal carcinoma;bladder urachal adenocarcinoma;narrowmatch
itk deficiency;lymphoproliferative syndrome;broadmatch
sex cord-stromal neoplasm;testicular fibroma;narrowmatch
malignant synovial neoplasm;connective tissue cancer;broadmatch
trochlear nerve neoplasm;trochlear nerve neoplasm;exactmatch
primary biliary cirrhosis;primary biliary cirrhosis;exactmatch
acute monocytic leukemia;adult acute monocytic leukemia;narrowmatch
hereditary orotic aciduria;pyrimidine metabolic disorder;broadmatch
ptosis;eye disease;broadmatch
syndrome;synovitis, acne, pustulosis, hyperostosis, and osteitis syndrome;narrowmatch
acinar prostate adenocarcinoma, lymphoepithelioma-like variant;lymphoepithelioma-like acinar prostate adenocarcinoma;exactmatch
sarcoma;paranasal sinus sarcoma;narrowmatch
childhood astrocytic tumor;juvenile astrocytoma;exactmatch
sjogren syndrome;hypersensitivity reaction type ii disease;broadmatch
histiocytic and dendritic cell neoplasm;histiocytic and dendritic cell cancer;exactmatch
cellular ependymoma;cellular ependymoma;exactmatch
syndrome;vertebral artery syndrome;narrowmatch
merosin-deficient congenital muscular dystrophy type 1a;congenital muscular dystrophy;broadmatch
astrocytoma;pilocytic astrocytoma;narrowmatch
progressive myoclonus epilepsy;variable age at onset electroclinical syndrome;broadmatch
blood coagulation disease;platelet-type von willebrand disease;narrowmatch
papillary eccrine adenoma;eccrine sweat gland neoplasm;broadmatch
pineal region dysgerminoma;pineal dysgerminoma;exactmatch
ovarian biphasic or triphasic teratoma;ovarian germ cell teratoma;broadmatch
renal coloboma syndrome;renal coloboma syndrome;exactmatch
pseudohypoparathyroidism;albright hereditary osteodystrophy without multiple hormone resistance;narrowmatch
teeth hard tissue disease;enamel hypoplasia;narrowmatch
ovarian clear cell adenocarcinofibroma;ovarian clear cell malignant adenofibroma;exactmatch
lung carcinoma;lung hilum carcinoma;narrowmatch
scrotal carcinoma;paget disease of the scrotum;narrowmatch
paget disease of the anal margin;perianal skin paget's disease;exactmatch
chromosome 16p12.1 deletion syndrome;chromosome 16p12.1 deletion syndrome, 520kb;exactmatch
cervical polyp;cervix disease;broadmatch
muscular dystrophy-dystroglycanopathy (limb-girdle) type c, 1;autosomal recessive limb-girdle muscular dystrophy;broadmatch
erythrokeratodermia variabilis;skin disease;broadmatch
movement disorder;movement disease;exactmatch
childhood kidney neoplasm;kidney cancer;broadmatch
lung large cell carcinoma;large cell neuroendocrine carcinoma;narrowmatch
poland syndrome;physical disorder;broadmatch
trochlear nerve neoplasm;cranial nerve neoplasm;broadmatch
testicular rhabdomyosarcoma;testis rhabdomyosarcoma;exactmatch
benign bladder neoplasm;urinary system benign neoplasm;broadmatch
cervix disease;cervicitis;narrowmatch
meesmann corneal dystrophy;meesmann corneal dystrophy;exactmatch
glycogen storage disease type i;glycogen storage disease i;exactmatch
laryngeal verrucous carcinoma;larynx verrucous carcinoma;exactmatch
type 3 autoimmune lymphoproliferative syndrome;autoimmune lymphoproliferative syndrome type 3;exactmatch
skin tag;skin tag;exactmatch
personality disorder;obsessive-compulsive personality disorder;narrowmatch
breast benign neoplasm;benign breast phyllodes tumor;narrowmatch
thalassemia;autosomal recessive disease;broadmatch
pyloric stenosis;stomach disease;broadmatch
extrahepatic bile duct clear cell adenocarcinoma;clear cell adenocarcinoma;broadmatch
childhood central nervous system mature teratoma;childhood central nervous system mature teratoma;exactmatch
ovarian embryonal carcinoma;childhood ovarian embryonal carcinoma;narrowmatch
acquired color blindness;acquired color blindness;exactmatch
homocystinuria-megaloblastic anemia, cble complementation type;methylmalonic acidemia;broadmatch
parasitic helminthiasis infectious disease;dracunculiasis;narrowmatch
leprosy;leprosy;exactmatch
parasitic helminthiasis infectious disease;strongyloidiasis;narrowmatch
holocarboxylase synthetase deficiency;holocarboxylase synthetase deficiency;exactmatch
pelvic inflammatory disease;pelvic inflammatory disease;exactmatch
felty syndrome;syndrome;broadmatch
female reproductive system disease;vulvar disorder;narrowmatch
neuropathy;neuritis;narrowmatch
prostate small cell carcinoma;prostate small cell carcinoma;exactmatch
autosomal dominant limb-girdle muscular dystrophy;limb-girdle muscular dystrophy type 1c;narrowmatch
chordoma;spinal chordoma;narrowmatch
colon adenosquamous carcinoma;colon carcinoma;broadmatch
cardiovascular disorder;disease of anatomical entity;broadmatch
methylmalonic acidemia;methylmalonic aciduria, cbla type;narrowmatch
atrophic muscular disorder;neuromuscular disease;broadmatch
compartment syndrome;ischemia;broadmatch
methylmalonic acidemia;homocystinuria-megaloblastic anemia, cble complementation type;narrowmatch
melas syndrome;melas syndrome;exactmatch
female reproductive system disease;fallopian tube disorder;narrowmatch
adrenocortical carcinoma;adrenal cortex carcinoma;narrowmatch
anal canal adenocarcinoma;anal canal adenocarcinoma;exactmatch
ossification of posterior longitudinal ligament;connective tissue disease;broadmatch
childhood acute lymphocytic leukemia;childhood b acute lymphoblastic leukemia;narrowmatch
vaginal adenosarcoma;vaginal carcinosarcoma;broadmatch
suppurative cholangitis;cholangitis;broadmatch
disease of mental health;substance-related disorder;narrowmatch
ductal breast carcinoma in situ;ductal carcinoma in situ;exactmatch
type 3 autoimmune lymphoproliferative syndrome;autoimmune lymphoproliferative syndrome;broadmatch
squamous cell breast carcinoma;breast metaplastic carcinoma;broadmatch
duodenal somatostatin-producing neuroendocrine tumor;duodenal somatostatinoma;exactmatch
breast adenomyoepithelial adenosis;breast adenomyoepithelial adenosis;exactmatch
amino acid metabolic disorder;hyperhomocysteinemia;narrowmatch
thymic dysplasia;thymus gland disease;broadmatch
lipoma;gallbladder lipoma;narrowmatch
occult squamous cell lung carcinoma;lung occult squamous cell carcinoma;exactmatch
ichthyosis;ichthyosis;exactmatch
penile carcinoma;penis carcinoma;exactmatch
crescentic glomerulonephritis;acute proliferative glomerulonephritis;broadmatch
fanconi anemia;fanconi anemia, complementation group d1;narrowmatch
breast lymphoma;breast lymphoma;exactmatch
complex regional pain syndrome ii;complex regional pain syndrome;broadmatch
withdrawal disorder;neonatal abstinence syndrome;narrowmatch
erythematosquamous dermatosis;erythematosquamous dermatosis;exactmatch
kaposi sarcoma;kaposi's sarcoma;exactmatch
progeria;autosomal recessive disease;broadmatch
mature pericardial teratoma;cardiovascular organ benign neoplasm;broadmatch
pancreatic serous cystadenoma;pancreatic serous cystadenoma;exactmatch
myeloid and lymphoid neoplasms with pdgfrb rearrangement;myeloid and lymphoid neoplasms with eosinophilia and abnormalities of pdgfra, pdgfrb, and fgfr1;broadmatch
schimke immunoosseous dysplasia;schimke immuno-osseous dysplasia;exactmatch
malignant childhood hemangiopericytoma;hemangiopericytoma;broadmatch
prostate disease;prostate leiomyoma;narrowmatch
uveal melanoma;uveal melanoma;exactmatch
ovarian papillary cystadenoma;ovarian cystadenoma;broadmatch
lacrimal system disorder;lacrimal apparatus disease;exactmatch
early invasive cervical squamous cell carcinoma;microinvasive cervical squamous cell carcinoma;exactmatch
acute suppurative thyroiditis;suppurative thyroiditis;exactmatch
tricuspid valve disease;ebstein anomaly;narrowmatch
posterior urethral malignant neoplasm;female urethral cancer;broadmatch
splenic angiosarcoma;spleen cancer;broadmatch
syndromic x-linked intellectual disability;lubs x-linked mental retardation syndrome;narrowmatch
telangiectasia;telangiectasis;exactmatch
cervical adenomyoma, endometrial type;cervical adenomyoma;broadmatch
feingold syndrome;feingold syndrome;exactmatch
motor neuron disease;amyotrophic lateral sclerosis;narrowmatch
primary cutaneous t-cell non-hodgkin lymphoma;cutaneous t cell lymphoma;exactmatch
epididymis;epididymitis;exactmatch
skin papilloma;skin papilloma;exactmatch
dissociative identity disorder;dissociative disorder;broadmatch
spinal cord astrocytoma;spinal cord astrocytoma;exactmatch
labia minora carcinoma;vulva carcinoma;broadmatch
parathyroid gland disorder;endocrine system disease;broadmatch
malignant maxillary sinus neoplasm;maxillary sinus cancer;exactmatch
blind loop syndrome;intestinal disease;broadmatch
lymphoma;lymphoma;exactmatch
lacrimal apparatus disease;dacryoadenitis;narrowmatch
pulmonary fibrosis;pulmonary fibrosis;exactmatch
hemolytic anemia;hemolytic uremic syndrome;narrowmatch
iron-deficiency anemia;nutritional deficiency disease;broadmatch
arthropathy;arthropathy;exactmatch
temporal arteritis;central nervous system vasculitis;broadmatch
peripheral nervous system neoplasm;nerve root neoplasm;narrowmatch
parietal lobe neoplasm;parietal lobe ependymal tumor;narrowmatch
chondrodysplasia punctata;rhizomelic chondrodysplasia punctata;narrowmatch
beta-lactam allergy;penicillin allergy;narrowmatch
hodgkin lymphoma;hodgkin's lymphoma;exactmatch
testicular malignant germ cell cancer;testicular mixed germ cell tumor;narrowmatch
esophageal basaloid carcinoma;esophagus squamous cell carcinoma;broadmatch
plasmacytoma;solitary osseous plasmacytoma;narrowmatch
cockayne syndrome;autosomal recessive disease;broadmatch
ovary epithelial cancer;ovarian papillary tumor;narrowmatch
peripheral neuropathy;neuropathy;exactmatch
fallopian tube serous adenocarcinoma;fallopian tube serous adenocarcinoma;exactmatch
gallbladder sarcoma;gallbladder sarcoma;exactmatch
hemangioma;acquired hemangioma;narrowmatch
stage 0 bladder urothelial carcinoma ajcc v6 and v7;bladder urothelial carcinoma;broadmatch
blastema predominant kidney wilms tumor;blastema predominant kidney wilms' tumor;exactmatch
malignant histiocytosis;histiocytosis;broadmatch
nutritional deficiency disease;iron-deficiency anemia;narrowmatch
skin pseudovascular squamous cell carcinoma;pseudovascular skin squamous cell carcinoma;exactmatch
liposarcoma;round cell liposarcoma;narrowmatch
propionic acidemia;organic acidemia;broadmatch
uterine ligament serous adenocarcinoma;uterine ligament serous adenocarcinoma;exactmatch
bronchogenic carcinoma;bronchus carcinoma;exactmatch
peroxisomal disorder;peroxisomal disease;exactmatch
ethmoid sinus adenocarcinoma;ethmoid sinus adenocarcinoma;exactmatch
ulcerative colitis;ulcerative colitis;exactmatch
retinal degeneration;retinoschisis;narrowmatch
benign connective and soft tissue neoplasm;connective tissue benign neoplasm;exactmatch
leiomyoma;central nervous system leiomyoma;narrowmatch
corpus callosum lipoma;corpus callosum lipoma;exactmatch
corneal abscess;corneal abscess;exactmatch
pycnodysostosis;pycnodysostosis;exactmatch
van der woude syndrome;van der woude syndrome;exactmatch
orbit alveolar rhabdomyosarcoma;orbit rhabdomyosarcoma;broadmatch
pre-malignant neoplasm;conjunctival intraepithelial neoplasia;narrowmatch
skin benign neoplasm;mucoepidermoid skin carcinoma;narrowmatch
ovarian myxoid liposarcoma;liposarcoma of the ovary;broadmatch
lung papillary adenoma;bronchus adenoma;exactmatch
malignant peritoneal neoplasm;peritoneum cancer;exactmatch
tick-borne viral encephalitis;viral infectious disease;broadmatch
adult cystic teratoma;adult cystic teratoma;exactmatch
transitional cell carcinoma;papillary transitional cell carcinoma;narrowmatch
nephrolithiasis;kidney disease;broadmatch
fibromyalgia;myositis;broadmatch
hyperphenylalaninemia, bh4-deficient a;bh4-deficient hyperphenylalaninemia a;exactmatch
alcoholic cardiomyopathy;extrinsic cardiomyopathy;broadmatch
alpha heavy chain disease;alpha chain disease;exactmatch
fundus dystrophy;hereditary retinal dystrophy;narrowmatch
skin neoplasm;skin benign neoplasm;exactmatch
biotinidase deficiency;biotinidase deficiency;exactmatch
charcot-marie-tooth disease type 2e;charcot-marie-tooth disease type 2e;exactmatch
childhood electroclinical syndrome;landau-kleffner syndrome;narrowmatch
epididymal neoplasm;testicular cancer;broadmatch
photokeratitis;keratitis;broadmatch
lacrimal apparatus disease;mikulicz disease;narrowmatch
griscelli syndrome type 2;griscelli syndrome type 2;exactmatch
testicular rhabdomyosarcoma;rhabdomyosarcoma;broadmatch
malignant lacrimal duct neoplasm;lacrimal system cancer;broadmatch
facioscapulohumeral muscular dystrophy;facioscapulohumeral muscular dystrophy;exactmatch
skin glomangioma;telangiectatic glomangioma;narrowmatch
asbestosis;pneumoconiosis;broadmatch
cardiac lipoma;heart lipoma;exactmatch
pettigrew syndrome;syndromic x-linked intellectual disability 5;exactmatch
acanthoma;large cell acanthoma;narrowmatch
balanitis xerotica obliterans;balanitis;broadmatch
spinocerebellar ataxia type 6;autosomal dominant cerebellar ataxia;broadmatch
renal cell carcinoma;mucinous tubular and spindle cell carcinoma of the kidney;narrowmatch
leydig cell tumor;sex cord-stromal neoplasm;broadmatch
testicular cancer;epididymal neoplasm;narrowmatch
artery disease;pulmonary embolism;narrowmatch
blount's disease;blount's disease;exactmatch
laryngeal liposarcoma;larynx liposarcoma;exactmatch
adult xanthogranuloma;non-langerhans-cell histiocytosis;broadmatch
glomerulonephritis;glomerulosclerosis;narrowmatch
ovarian liposarcoma;liposarcoma of the ovary;exactmatch
leber congenital amaurosis;leber congenital amaurosis;exactmatch
fallopian tube adenosarcoma;adenosarcoma;broadmatch
testicular sarcoma;testis sarcoma;exactmatch
benign lung neoplasm;lung disease;broadmatch
granulocytopenia;agranulocytosis;exactmatch
becker's muscular dystrophy;becker muscular dystrophy;exactmatch
breast benign neoplasm;intraductal breast neoplasm;narrowmatch
prostate adenoid cystic carcinoma;prostate carcinoma;broadmatch
perineural hemangioma;deep angioma;broadmatch
hidradenoma;hidradenoma;exactmatch
blastema predominant kidney wilms tumor;nephroblastoma;broadmatch
deafness, autosomal recessive 28;autosomal recessive nonsyndromic deafness 28;exactmatch
nerve root neoplasm;nerve root neoplasm;exactmatch
villoglandular endometrial endometrioid adenocarcinoma;endometrial adenocarcinoma;broadmatch
emery-dreifuss muscular dystrophy;emery-dreifuss muscular dystrophy;exactmatch
multiple acyl-coa dehydrogenase deficiency;multiple acyl-coa dehydrogenase deficiency;exactmatch
meningeal melanocytoma;meningeal melanocytoma;exactmatch
female orgasmic disorder;inhibited female orgasm;exactmatch
mature gastric teratoma;mature gastric teratoma;exactmatch
autoimmune polyglandular syndrome type 1;autoimmune polyendocrine syndrome;broadmatch
overnutrition;obesity;narrowmatch
intestinal benign neoplasm;colorectal adenoma;narrowmatch
langerhans cell sarcoma;langerhans cell sarcoma;exactmatch
fungal infection;disease by infectious agent;broadmatch
fanconi anemia, complementation group j;fanconi anemia complementation group j;exactmatch
bartholin gland adenocarcinoma;bartholin's gland adenocarcinoma;exactmatch
syringocystadenoma papilliferum;apocrine sweat gland neoplasm;broadmatch
chronic polyneuropathy;chronic toxic polyneuropathy;narrowmatch
