head;tail;relation
dimethisoquin hydrochloride (substance);quinisocaine hydrochloride;exactmatch
methylprednisolone hemisuccinate (substance);methylprednisolone hydrogen succinate;exactmatch
substance with interleukin-4 receptor alpha antagonist mechanism of action (substance);substance with interleukin-4 receptor alpha antagonist mechanism of action;exactmatch
thyroxine (substance);3,5,3'5' tetraiodothyronine;exactmatch
substance with hepatitis c virus protein ns5b inhibitor mechanism of action (substance);substance with hepatitis c virus protein ns5b inhibitor mechanism of action;exactmatch
substance with peroxisome proliferator-activated gamma receptor agonist mechanism of action (substance);substance with peroxisome proliferator-activated gamma receptor agonist mechanism of action;exactmatch
m-cresol (substance);meta-cresol;exactmatch
sulforidazine (substance);sulphoridazine;exactmatch
nicotinurate (substance);n-nicotinylglycine;exactmatch
mephedrone (substance);4-methylmethcathinone;exactmatch
methasterone (substance);methyldrostanolone;exactmatch
substance with guanylate cyclase 2c agonist mechanism of action (substance);substance with guanylate cyclase 2c agonist mechanism of action;exactmatch
methylnortestosterone (substance);normethandrone;exactmatch
atropine sulfate monohydrate (substance);atropine sulphate monohydrate;exactmatch
substance with peroxisome proliferator-activated receptor agonist mechanism of action (substance);substance with peroxisome proliferator-activated receptor agonist mechanism of action;exactmatch
alpha ketoglutarate (substance);2-ketoglutarate;exactmatch
3-hydroxybenzoic acid (substance);meta-hydroxybenzoic acid;exactmatch
hyoscyamine sulfate dihydrate (substance);hyoscyamine sulphate dihydrate;exactmatch
ulcer of skin caused by chromium (disorder);chrome ulcer of skin;exactmatch
calcipotriol monohydrate (substance);calcipotriene hydrate;exactmatch
magnesium (substance);mg - magnesium;exactmatch
valine (substance);l-valine;exactmatch
methitural (substance);methioturiate;exactmatch
triacylglycerol lipase (substance);lipase;exactmatch
rasagiline tartrate (substance);rasagiline hemitartrate;exactmatch
adrenal cortex hormone (disposition);adrenal cortical hormone;exactmatch
adrenal medulla hormone (disposition);adrenal medullary hormone;exactmatch
piribedil mesilate (substance);piribedil monomethanesulfonate;exactmatch
aspirin dl-lysine (substance);acetylsalicylate dl-lysine;exactmatch
acetylleucine (substance);n-acetyl-dl-leucine;exactmatch
deanol pidolate (substance);deanol pyroglutamate;exactmatch
heptaminol adenosine phosphate (substance);heptaminol 5'-adenylate;exactmatch
cicletanine (substance);cycletanide;exactmatch
cicletanine hydrochloride (substance);cycletanide hydrochloride;exactmatch
trimethylphloroglucinol (substance);1,3,5-trimethoxybenzene;exactmatch
quinine benzoate (substance);benzoylquinine;exactmatch
picloxydine dihydrochloride (substance);picloxydine hydrochloride;exactmatch
human immunodeficiency virus fusion inhibitor (disposition);human immunodeficiency virus fusion inhibitor;exactmatch
corn oil (substance);maize oil;exactmatch
gamma-aminobutyric acid receptor agonist (disposition);gaba receptor agonist;exactmatch
congenital anomaly of musculoskeletal system (disorder);congenital abnormality of musculoskeletal system;exactmatch
carbidopa (substance);alpha-methyldopa hydrazine;exactmatch
cytochrome p450 17a1 inhibitor (disposition);steroid 17-alpha-hydroxylase/17,20 lyase inhibitor;exactmatch
cystic fibrosis transmembrane conductance regulator potentiator (disposition);cftr potentiator;exactmatch
receptor activator of nuclear factor kappa-b ligand inhibitor (disposition);receptor activator of nuclear factor kappa-b ligand inhibitor;exactmatch
phosphoric monoester hydrolase (disposition);phosphatase;exactmatch
benzododecinium bromide (substance);lauralkonium bromide;exactmatch
benzododecinium (substance);lauralkonium;exactmatch
nickel gluconate (substance);niccolum gluconicum;exactmatch
hesperidin methylchalcone (substance);hesperidin methyl chalcone;exactmatch
acetylcholine receptor antagonist (disposition);cholinergic receptor antagonist;exactmatch
4-aminobutyrate - 2-oxoglutarate transaminase inhibitor (disposition);4-aminobutyrate aminotransferase inhibitor;exactmatch
muscarinic receptor antagonist (disposition);antimuscarinic;exactmatch
acetylcholine receptor agonist (disposition);cholinergic receptor agonist;exactmatch
muscarinic receptor agonist (disposition);cholinergic muscarinic agonist;exactmatch
nicotinic receptor agonist (disposition);cholinergic nicotinic agonist;exactmatch
serotonin 5-hydroxytryptamine-1 receptor agonist (disposition);serotonin 5-hydroxytryptamine-1 receptor agonist;exactmatch
serine protease inhibitor (disposition);serpin;exactmatch
coagulation factor ii (substance);factor ii;exactmatch
risedronate sodium hemi-pentahydrate (substance);sodium risedronate hydrate;exactmatch
non-specific protein-tyrosine kinase inhibitor (disposition);bruton's tyrosine kinase inhibitor;exactmatch
clopidogrel besilate (substance);clopidogrel besilate;exactmatch
histidine monohydrochloride (substance);histidine hydrochloride;exactmatch
histidine monohydrochloride monohydrate (substance);l-histidine monohydrochloride monohydrate;exactmatch
tiliquinol (substance);5-methyl-8-quinolinol;exactmatch
tilbroquinol (substance);7-bromo-5-methyl-8-quinolinol;exactmatch
dapabutan (substance);dodecylaminopropyl-beta-aminobutyric acid;exactmatch
m-chlorophenylpiperazine (substance);1-(3-chlorophenyl)piperazine;exactmatch
b-cell lymphoma 2 inhibitor (substance);bcl-2 inhibitor;exactmatch
triclopyr (substance);trichlopyr;exactmatch
antigen of hepatitis a virus (substance);antigen of hepatitis a virus;exactmatch
methiosulfonium chloride (substance);methionylmethylsulfonium chloride;exactmatch
macrogol 400 (substance);peg 400;exactmatch
l-ornithine l-aspartate (substance);ornithine aspartate;exactmatch
somatotropin (substance);human growth hormone;exactmatch
substance with dopamine receptor antagonist mechanism of action (substance);dopaminergic antagonist;exactmatch
substance with antiretroviral mechanism of action (substance);substance with antiretroviral mechanism of action;exactmatch
antigen of acellular bordetella pertussis (substance);acellular bordetella pertussis ag;exactmatch
antigen of human poliovirus (substance);antigen of human poliovirus;exactmatch
antigen of yellow fever virus (substance);antigen of yellow fever virus;exactmatch
substance with interleukin receptor antagonist mechanism of action (substance);substance with interleukin receptor antagonist mechanism of action;exactmatch
substance with hexosyltransferase inhibitor mechanism of action (substance);substance with hexosyltransferase inhibitor mechanism of action;exactmatch
substance with ceramide glucosyltransferase inhibitor mechanism of action (substance);substance with ceramide glucosyltransferase inhibitor mechanism of action;exactmatch
antigen of whole cell bordetella pertussis (substance);antigen of whole cell bordetella pertussis;exactmatch
substance with hepatitis c virus ns3/4a protease inhibitor mechanism of action (substance);substance with hepatitis c virus ns3/4a protease inhibitor mechanism of action;exactmatch
polyethylene (substance);ethene homopolymer;exactmatch
glycyrrhizin (substance);glycyrrhizic acid;exactmatch
substance with smoothened receptor antagonist mechanism of action (substance);substance with smoothened receptor antagonist mechanism of action;exactmatch
antigen of neisseria meningitidis conjugated (substance);antigen of neisseria meningitidis conjugated;exactmatch
soya oil refined (substance);soy bean oil refined;exactmatch
substance with muscarinic receptor agonist mechanism of action (substance);substance with muscarinic receptor agonist mechanism of action;exactmatch
substance with adrenergic receptor agonist mechanism of action (substance);substance with adrenergic receptor agonist mechanism of action;exactmatch
raubasine (substance);ajmalicine;exactmatch
antigen of haemophilus influenzae (substance);antigen of haemophilus influenzae;exactmatch
senecioic acid (substance);3-methylcrotonate;exactmatch
selenomethionine (substance);selenium methionine;exactmatch
lupine seed (substance);lupine bean;exactmatch
substance with non-specific protein-tyrosine kinase inhibitor mechanism of action (substance);substance with non-specific protein-tyrosine kinase inhibitor mechanism of action;exactmatch
substance with phosphoinositide 3 kinase inhibitor mechanism of action (substance);substance with phosphoinositide 3 kinase inhibitor mechanism of action;exactmatch
substance with rna polymerase inhibitor mechanism of action (substance);substance with rna polymerase inhibitor mechanism of action;exactmatch
gadobenic acid (substance);gadobenate;exactmatch
gadopentetic acid (substance);gadopentetate;exactmatch
ulcer of skin of lower extremity (disorder);ulcer of skin of lower limb;exactmatch
4,4'-oxydi-2-butanol (substance);dihydroxydibutylether;exactmatch
substance with hepatitis c virus protein ns5a inhibitor mechanism of action (substance);substance with hepatitis c virus protein ns5a inhibitor mechanism of action;exactmatch
macrogol 3350 (substance);peg 3350;exactmatch
macrogol 4000 (substance);peg 4000;exactmatch
macrogol 300 (substance);peg 300;exactmatch
hexobendine dihydrochloride (substance);hexobendine hydrochloride;exactmatch
monoclonal immunoglobulin g (substance);monoclonal immunoglobulin g;exactmatch
antigen of neisseria meningitidis capsular polysaccharide (substance);antigen of neisseria meningitidis capsular polysaccharide;exactmatch
substance with interleukin 5 receptor antagonist mechanism of action (substance);substance with interleukin 5 receptor antagonist mechanism of action;exactmatch
trans-3-hydroxycotinine (substance);hydroxycotinine;exactmatch
disorder of musculoskeletal system following procedure (disorder);postprocedural disorder of musculoskeletal system;exactmatch
arsenic trioxide (substance);arsenous oxide;exactmatch
bioflavonoid (substance);vitamin p complex;exactmatch
substance with polyadenosine 5'-diphosphoribose polymerase inhibitor mechanism of action (substance);substance with polyadenosine 5'-diphosphoribose polymerase inhibitor mechanism of action;exactmatch
isavuconazonium sulfate (substance);isavuconazonium sulphate;exactmatch
substance with thymidine phosphorylase inhibitor mechanism of action (substance);substance with thymidine phosphorylase inhibitor mechanism of action;exactmatch
vasculitis due to and following viral infection (disorder);post-infectious vasculitis;exactmatch
