head;tail;relation
postauricular lymphadenitis;postauricular lymphadenitis;exactmatch
axillary lymphadenitis;axillary adenitis;exactmatch
glossopharyngeal nerve paralysis;glossopharyngeal nerve paralysis;exactmatch
infectious otitis interna;infectious otitis interna;exactmatch
bacterial gastritis;bacterial gastritis;exactmatch
herpetic gastritis;herpetic gastritis;exactmatch
fungal gastritis;fungal gastritis;exactmatch
pituitary gland hypoplasia;pituitary gland hypoplasia;exactmatch
granulomatous gastritis;granulomatous gastritis;exactmatch
histiocytic sarcoma;histiocytic sarcoma;exactmatch
myeloproliferative neoplasm, unclassifiable;cmpd, u;exactmatch
immune system and related disorders;immune system and related disorders;exactmatch
localized peripheral primitive neuroectodermal tumor of bone;localized neuroepithelioma of bone;exactmatch
recurrent peripheral primitive neuroectodermal tumor of bone;recurrent neuroepithelioma of bone;exactmatch
leukemia (antiquated);leukemia (antiquated);exactmatch
refractory hematologic malignancy;refractory hematologic cancer;exactmatch
recurrent hematologic malignancy;recurrent hematologic cancer;exactmatch
childhood ganglioglioma;childhood ganglioglioma;exactmatch
adult ganglioglioma;adult ganglioglioma;exactmatch
childhood yolk sac tumor;childhood endodermal sinus neoplasm;exactmatch
adult primary cutaneous anaplastic large cell lymphoma;adult primary cutaneous anaplastic large cell lymphoma;exactmatch
adult systemic anaplastic large cell lymphoma;adult systemic anaplastic large cell lymphoma;exactmatch
adult anaplastic large cell lymphoma;adult anaplastic large cell lymphoma;exactmatch
childhood liver and intrahepatic bile duct neoplasm;childhood hepatic neoplasm;exactmatch
adult pleomorphic rhabdomyosarcoma;adult pleomorphic rhabdomyosarcoma;exactmatch
recurrent cholangiocarcinoma;recurrent cholangiocarcinoma;exactmatch
periampullary adenocarcinoma;periampullary adenocarcinoma;exactmatch
transient hypogammaglobulinemia;transient hypogammaglobulinemia;exactmatch
localized primitive neuroectodermal tumor;localized primitive neuroectodermal tumor;exactmatch
secondary myelodysplastic syndrome;secondary mds;exactmatch
stage 0 aids-related anal canal cancer ajcc v6 and v7;stage 0 aids-related anal canal cancer;exactmatch
stage i aids-related anal canal cancer ajcc v6 and v7;stage i aids-related anal canal cancer;exactmatch
stage ii aids-related anal canal cancer ajcc v6 and v7;stage ii aids-related anal canal cancer;exactmatch
stage iii aids-related anal canal cancer ajcc v6 and v7;stage iii aids-related anal canal cancer;exactmatch
stage iv aids-related anal canal cancer ajcc v6 and v7;stage iv aids-related anal canal cancer;exactmatch
ovarian endometrioid adenofibroma;ovarian endometrioid adenofibroma;exactmatch
ovarian endometrioid cystadenofibroma;ovarian endometrioid cystadenofibroma;exactmatch
borderline ovarian endometrioid cystadenofibroma;borderline malignancy ovarian endometrioid cystadenofibroma;exactmatch
ewing sarcoma/peripheral primitive neuroectodermal tumor;efts;exactmatch
metastatic ewing sarcoma/peripheral primitive neuroectodermal tumor;metastatic ewing sarcoma/peripheral primitive neuroectodermal tumor;exactmatch
extraskeletal ewing sarcoma/peripheral primitive neuroectodermal tumor;extraosseous ewing sarcoma/peripheral primitive neuroectodermal tumor;exactmatch
recurrent primitive neuroectodermal tumor;recurrent primitive neuroectodermal tumor;exactmatch
adult dermatomyositis;adult dermatomyositis;exactmatch
ptosis;eyelid ptosis;exactmatch
meckel diverticulitis;meckel diverticulitis;exactmatch
axonal neuropathy;axonal neuropathy;exactmatch
xanthogranuloma;xanthogranuloma;exactmatch
peritoneal and retroperitoneal hemorrhage;peritoneal and retroperitoneal hemorrhage;exactmatch
congenital thyroid gland disorder;congenital thyroid disorder;exactmatch
viral laryngitis;viral laryngitis;exactmatch
anaplastic (malignant) intracranial meningioma;anaplastic (malignant) intracranial meningioma;exactmatch
ann arbor stage i b-cell non-hodgkin lymphoma;ann arbor stage i b-cell non-hodgkin lymphoma;exactmatch
dehydration polycythemia;dehydration polycythemia;exactmatch
physiological polycythemia;physiological polycythemia;exactmatch
polycythemia due to hypoxia;polycythemia due to hypoxia;exactmatch
facial nerve palsy;bell's palsy;exactmatch
eyelid disorder;eyelid disorder;exactmatch
eye disorder;eye disease;exactmatch
cancer cell growth;cancer cell growth;exactmatch
nucleotide metabolic process;metabolism, purines/pyrimidines/nucleotides/nucleic acids;exactmatch
lipid metabolic process;lipid metabolic process;exactmatch
protein metabolism process;protein metabolism;exactmatch
docking;docking;exactmatch
nucleocytoplasmic transport;nucleocytoplasmic shuttling;exactmatch
metal ion binding;metal ion binding;exactmatch
membrane protein traffic;membrane protein traffic;exactmatch
leukocyte trafficking;leukocyte trafficking;exactmatch
fos gene;fos;exactmatch
recombination repair;homologous recombination repair;exactmatch
metabolic process;metabolic;exactmatch
cancer gene;cancer gene;exactmatch
cell ontogeny;cell ontogeny;exactmatch
cell cycle regulation process;cell cycle control;exactmatch
double strand break repair;double strand break repair;exactmatch
brca1 gene mutation;brca1 gene mutation;exactmatch
brca2 gene mutation;brca2 gene mutation;exactmatch
cell-cell adhesion process;cell-cell adhesion process;exactmatch
dna repair gene;dna repair gene;exactmatch
regulatory pathway;regulatory pathway;exactmatch
chromatin remodeling;chromatin remodeling;exactmatch
negative regulation of g1 phase;g1 arrest;exactmatch
swi/snf-related gene;swi/snf-related gene;exactmatch
biochemical reaction;biochemical reaction;exactmatch
post-translational regulation;post-translational regulation;exactmatch
fgfr1 gene;fgfr1;exactmatch
fibroblast growth factor receptor family gene;fgf receptor family gene;exactmatch
cancer cell growth regulation;cancer cell growth regulation;exactmatch
b cell proliferation;b cell proliferation;exactmatch
negative regulation of cell cycle;cell cycle arrest;exactmatch
neural development;neural development;exactmatch
mrna expression;expressed;exactmatch
post-transcriptional regulation;post-transcriptional control;exactmatch
protein-carbohydrate interaction;protein-carbohydrate interaction;exactmatch
protein expression;expressed;exactmatch
protein kinase protein phosphorylation;protein kinase protein phosphorylation;exactmatch
physiology-regulatory factor;physiology-regulatory factor;exactmatch
receptor signaling;receptor signaling;exactmatch
rna synthesis;rna synthesis;exactmatch
rna-protein interaction;rna-protein interaction;exactmatch
t-cell activation;t-cell activation;exactmatch
t-cell differentiation;t-cell development;exactmatch
t-cell receptor activation;t-cell receptor activation;exactmatch
thymic t-cell selection;thymic t-cell selection;exactmatch
transcriptional regulation;transcription regulation;exactmatch
drug, food, chemical or biomedical material;drug, food, chemical or biomedical material;exactmatch
pharmacologic substance;agent;exactmatch
drug or chemical by structure;drug or chemical by structure;exactmatch
environment-to-cell communication;environment to cell communication and signaling;exactmatch
rna degradation;rna degradation;exactmatch
macromolecular sequence alteration process;macromolecular sequence alteration process;exactmatch
msh6 gene;msh6;exactmatch
b-cell activation;b-cell activation;exactmatch
signaling molecule;signaling molecule;exactmatch
t-cell differentiation in the thymus;t-cell differentiation in the thymus;exactmatch
rna processing;rna metabolism: processing and transport;exactmatch
metabolic control;metabolic control;exactmatch
ubiquitination;protein ubiquitination;exactmatch
fgfr2 gene;fgfr2;exactmatch
negative regulation of apoptosis;apoptosis inhibition;exactmatch
atp hydrolysis;atp hydrolysis;exactmatch
heparan sulfate biosynthesis;heparan sulfate biosynthesis;exactmatch
werner syndrome atp-dependent helicase;dna helicase, recq-like type 3;exactmatch
atp-dependent dna helicase q4;atp-dependent dna helicase q4;exactmatch
apoptosis inhibitor gene;apoptosis inhibitor gene;exactmatch
m phase process;m phase;exactmatch
birc3 gene;birc3;exactmatch
bcl-2 gene family;bcl-2 gene family;exactmatch
transcription factor gene;proto-oncogene, transcription factor;exactmatch
helicase;helicase;exactmatch
apoptosis regulation gene;apoptosis regulation gene;exactmatch
cellular process;cell function;exactmatch
cell maintenance;cell growth and maintenance;exactmatch
tbp-associated factor gene;tbp-associated factor gene;exactmatch
tfiid subunit gene;tfiid subunit gene;exactmatch
hmg family gene;hmg family gene;exactmatch
hmga family gene;hmga family gene;exactmatch
hmga1 gene;hmga1;exactmatch
hmga2 gene;hmga2;exactmatch
swi/snf family complex;mating type switching/sucrose nonfermenting protein;exactmatch
recq helicase family protein;recq helicase family protein;exactmatch
dephosphorylation;dephosphorylation;exactmatch
melanogenesis;melanogenesis;exactmatch
biochemical pathway;biochemical pathway;exactmatch
mismatch repair;dna mismatch repair;exactmatch
transcription coactivator gene;transcription coactivator gene;exactmatch
serine/threonine phosphorylation;serine/threonine phosphorylation;exactmatch
transcription repressor/corepressor gene;transcription corepressor gene;exactmatch
nuclear receptor gene;nuclear receptor gene;exactmatch
nucleotide excision repair;ner;exactmatch
base excision repair;ber;exactmatch
outcome;out;exactmatch
wrn gene;wrn;exactmatch
stress response signaling;stress response signaling;exactmatch
limb development;limb development;exactmatch
epithelial cell proliferation;epithelial cell proliferation;exactmatch
transmembrane transport;membrane transport;exactmatch
myeloproliferation;myeloproliferation;exactmatch
pattern formation;pattern formation;exactmatch
biophysical process;biophysical process;exactmatch
cancer progression;cancer disease progression;exactmatch
organismal process;organism-level process;exactmatch
sensory process;sensory process;exactmatch
protein, organized by function;protein, organized by function;exactmatch
diagnostic or prognostic factor;diagnostic or prognostic factor;exactmatch
receptor gene;receptor gene;exactmatch
regulatory gene;regulatory gene;exactmatch
protein family;protein family;exactmatch
skeletal development;skeletal development;exactmatch
ligand binding;ligand binding;exactmatch
golgi targeting;golgi targeting;exactmatch
transcription initiation;initiation;exactmatch
subcellular protein targeting;intracellular protein transport;exactmatch
positive regulation of apoptosis;apoptosis induction;exactmatch
rna interference;post-transcriptional gene silencing;exactmatch
conceptual entity;conceptual entity;exactmatch
protein complex subunit;protein complex subunit;exactmatch
property or attribute;property or attribute;exactmatch
cell-matrix adhesion process;cell attachment;exactmatch
host defense mechanism;host defense;exactmatch
cell cycle checkpoint;cell cycle checkpoint;exactmatch
receptor tyrosine kinase gene;receptor tyrosine kinase gene;exactmatch
immune system process;immune function;exactmatch
brca1 gene;brca1;exactmatch
bloom syndrome protein;blm;exactmatch
histologic grade;grade;exactmatch
megakaryocyte differentiation;megakaryocyte differentiation;exactmatch
t-cell receptor gene;t-cell receptor gene;exactmatch
ccnd1 gene;ccnd1;exactmatch
cdkn2a gene;cdkn2a;exactmatch
partial remission;pr;exactmatch
structural protein;structural protein;exactmatch
cell growth regulation;cell growth regulation;exactmatch
cell proliferation;cell proliferation;exactmatch
immunoregulation;immunomodulation;exactmatch
myogenesis;myogenesis;exactmatch
protein degradation process;protein degradation;exactmatch
proteolysis;protein cleavage;exactmatch
receptor;receptor;exactmatch
receptor mediated endocytosis;rme;exactmatch
brca2 gene;brca2;exactmatch
tumorigenesis;oncogenesis;exactmatch
rna transport;rna transport;exactmatch
erg gene;erg;exactmatch
homologous recombination;homologous recombination;exactmatch
intracellular transport;intracellular transport;exactmatch
stable disease;sd;exactmatch
molecular interaction process;binding;exactmatch
regression;regressing;exactmatch
remission;remission;exactmatch
bcl2 gene;b-cell cll/lymphoma 2 gene;exactmatch
carbohydrate metabolic process;carbohydrate metabolic process;exactmatch
metabolic pathway;metabolic pathway;exactmatch
angiogenic process;angiogenesis;exactmatch
fos family gene;fos family gene;exactmatch
g protein;g protein;exactmatch
senescence;senescence;exactmatch
serine/threonine-protein kinase b-raf;94 kda b-raf protein;exactmatch
transcriptional activation;gene activation;exactmatch
apoptosis;apoptosis;exactmatch
apc gene;apc;exactmatch
tumor progression;tumor progression;exactmatch
receptor tyrosine kinase;ec 2.7.10.1;exactmatch
antigen presentation;antigen presentation;exactmatch
growth factor receptor;growth factor receptor;exactmatch
germline mutation;germline mutation;exactmatch
biosynthetic process;anabolism;exactmatch
thrombopoiesis;thrombocytopoiesis;exactmatch
subcellular process;cell process;exactmatch
ligand binding protein;binding protein;exactmatch
organogenesis;organogenesis;exactmatch
disease progression;disease progression;exactmatch
erbb2 gene;erbb2;exactmatch
egfr gene;egfr;exactmatch
cell cycle protein;cell cycle protein;exactmatch
maturation;development;exactmatch
breast cancer type 1 susceptibility protein;brca1;exactmatch
biological process;biological function;exactmatch
cell respiration;cell respiration;exactmatch
breast cancer type 2 susceptibility protein;brca1/brca2-containing complex, subunit 2;exactmatch
immune response process;immune response;exactmatch
cdh1 gene;cdh1;exactmatch
ext1 gene;ext1;exactmatch
ext2 gene;ext2;exactmatch
stk11 gene;stk11;exactmatch
regulatory protein;regulatory protein;exactmatch
protein-protein interaction;protein-protein interaction;exactmatch
msh2 gene;msh2;exactmatch
mlh1 gene;mlh1;exactmatch
protein phosphorylation process;phosphorylation;exactmatch
tyrosine phosphorylation;tyrosine phosphorylation;exactmatch
erbb receptor family protein;egf receptor family;exactmatch
signaling protein;signaling pathway protein;exactmatch
etv6/runx1 fusion gene;aml1/tel fusion gene;exactmatch
fhit gene;fhit;exactmatch
transcription repressor/corepressor;repressor;exactmatch
fgf4 gene;fgf4;exactmatch
myc family gene;myc family gene;exactmatch
ras superfamily protein;ras superfamily protein;exactmatch
ntrk1 gene;ntrk1;exactmatch
fibroblast growth factor gene family;fgf;exactmatch
ccdc6/ret fusion gene;ccdc6-ret fusion gene;exactmatch
