head;tail;relation
ewing's sarcoma of soft tissue (disorder);ewing sarcoma of soft tissue;exactmatch
transglottic malignant neoplasm of larynx (disorder);transglottic cancer of larynx;exactmatch
neoplasm of respiratory system (disorder);neoplasm of respiratory system;exactmatch
non-hodgkin's lymphoma of stomach (disorder);non-hodgkin lymphoma of stomach;exactmatch
non-hodgkin's lymphoma of soft tissue (disorder);non-hodgkin lymphoma of soft tissue;exactmatch
mass of abdominal cavity structure (finding);intra-abdominal mass;exactmatch
non-hodgkin's lymphoma of uterine cervix (disorder);non-hodgkin lymphoma of uterine cervix;exactmatch
malignant epithelial neoplasm of pineal gland (disorder);carcinoma of pineal body;exactmatch
malignant epithelial neoplasm of ureter (disorder);malignant epithelial neoplasm of ureter;exactmatch
follicular non-hodgkin's lymphoma of skin (disorder);follicular non-hodgkin lymphoma of skin;exactmatch
diffuse non-hodgkin's lymphoma of lung (disorder);diffuse non-hodgkin lymphoma of lung;exactmatch
malignant neoplasm of lateral wall of oropharynx (disorder);cancer of lateral wall of oropharynx;exactmatch
ocular adnexa structure (body structure);eye appendages;exactmatch
malignant neoplasm of intraabdominal organ (disorder);cancer of intraabdominal organ;exactmatch
torsion of leiomyoma of uterus (disorder);torsion of leiomyoma of uterus;exactmatch
infiltrating duct carcinoma of female breast (disorder);invasive ductal carcinoma of female breast;exactmatch
malignant epithelial neoplasm of urethra (disorder);malignant epithelial neoplasm of urethra;exactmatch
neoplasm of abdominal wall (disorder);neoplasm of abdominal wall;exactmatch
malignant neoplasm of digestive system (disorder);cancer of digestive system;exactmatch
malignant neoplasm of parametrium (disorder);cancer of parametrium;exactmatch
structure of pigmented layer of iris (body structure);pigmented layer of iris;exactmatch
diffuse non-hodgkin's lymphoma of extranodal site (disorder);diffuse non-hodgkin lymphoma of extranodal site;exactmatch
follicular non-hodgkin's lymphoma of extranodal site (disorder);follicular non-hodgkin lymphoma of extranodal site;exactmatch
functionless pituitary neoplasm (disorder);nonfunctioning pituitary tumor;exactmatch
structure of accessory sinus gland (body structure);accessory sinus gland;exactmatch
diffuse non-hodgkin's lymphoma of uterine cervix (disorder);diffuse non-hodgkin lymphoma of uterine cervix;exactmatch
diffuse non-hodgkin's lymphoma of ovary (disorder);diffuse non-hodgkin lymphoma of ovary;exactmatch
secondary polycythemia (disorder);acquired polycythaemia;exactmatch
follicular non-hodgkin's lymphoma of lung (disorder);follicular non-hodgkin lymphoma of lung;exactmatch
diffuse non-hodgkin's lymphoma of stomach (disorder);diffuse non-hodgkin lymphoma of stomach;exactmatch
malignant epithelial neoplasm of small intestine (disorder);carcinoma of small bowel;exactmatch
follicular non-hodgkin's lymphoma of bone (disorder);follicular non-hodgkin lymphoma of bone;exactmatch
malignant neoplasm of mandible (disorder);cancer of mandible;exactmatch
malignant neoplasm of soft tissue of orbit (disorder);cancer of soft tissue of orbit;exactmatch
malignant neoplasm of posterior mediastinum (disorder);cancer of posterior mediastinum;exactmatch
bowen's disease of skin of chest (disorder);bowen disease of skin of chest;exactmatch
malignant epithelial neoplasm of cheek (disorder);malignant epithelial neoplasm of cheek;exactmatch
cell structure (cell structure);cell;exactmatch
mesenchymoma (morphologic abnormality);mesenchymomas;exactmatch
autoimmune inflammation of skeletal muscle (disorder);autoimmune myositis;exactmatch
malignant adenomatous neoplasm (disorder);adenocarcinoma;exactmatch
infiltrating carcinoma with ductal and lobular features (morphologic abnormality);invasive carcinoma with ductal and lobular features (mixed type carcinoma);exactmatch
progressive systemic sclerosis (disorder);pss - progressive systemic sclerosis;exactmatch
chronic inflammation of uveal tract (disorder);chronic inflammation of uveal tract;exactmatch
pleomorphic lobular carcinoma in situ (morphologic abnormality);lcis, pleomorphic;exactmatch
extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue of stomach (disorder);extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue of stomach;exactmatch
carcinoma of breast with ductal and lobular features (disorder);carcinoma of breast with ductal and lobular features;exactmatch
apocrine ductal carcinoma in situ (morphologic abnormality);apocrine ductal carcinoma in situ;exactmatch
necrosis of cortex of kidney (disorder);necrosis of cortex of kidney;exactmatch
clinging ductal carcinoma in situ (morphologic abnormality);clinging ductal carcinoma in situ;exactmatch
malignant melanoma in hutchinson's melanotic freckle (morphologic abnormality);lentigo maligna melanoma;exactmatch
infection of bone of radius and/or ulna (disorder);infection of bone of forearm;exactmatch
mass of soft tissue (finding);soft tissue mass;exactmatch
primary mediastinal (thymic) large b-cell lymphoma (disorder);mediastinal (thymic) large b-cell lymphoma;exactmatch
systemic sclerosis caused by chemical (disorder);systemic sclerosis caused by chemical;exactmatch
inflammation of joint of shoulder region (disorder);inflammation of joint of shoulder region;exactmatch
left ethmoid sinus structure (body structure);left ethmoid sinus;exactmatch
edema of fetal scalp (finding);oedema of foetal scalp;exactmatch
repair of temporomandibular joint (procedure);repair of temporomandibular joint;exactmatch
papillary neoplasm (morphologic abnormality);papillary tumor;exactmatch
disorder of joint of ankle and/or foot (disorder);arthropathy of ankle and/or foot;exactmatch
calcification of spleen (disorder);splenic calcification;exactmatch
edema of fetal chest wall (finding);oedema of foetal chest wall;exactmatch
sessile serrated adenoma (morphologic abnormality);sessile serrated polyp;exactmatch
malignant fibromatous neoplasm (disorder);fibrosarcoma;exactmatch
chondrosarcoma (disorder);fibrochondrosarcoma;exactmatch
multiple lymphangiomas of skin (disorder);multiple cutaneous lymphangiomata;exactmatch
benign adenomatous neoplasm (disorder);adenoma;exactmatch
transitional cell papilloma, benign (morphologic abnormality);transitional papilloma;exactmatch
evaluation of gastrointestinal tract (procedure);gastrointestinal assessment;exactmatch
malignant neoplasm of anorectum (disorder);anorectal cancer;exactmatch
operation on jejunum (procedure);jejunum operations;exactmatch
congenital anomaly of the kidney (disorder);congenital abnormality of kidney;exactmatch
multiple nodules of lung (finding);multiple pulmonary nodules;exactmatch
adenocarcinoma of anorectum (disorder);adenocarcinoma of anorectum;exactmatch
extranodal marginal zone b-cell lymphoma of mucosa-associated lymphoid tissue (disorder);extranodal marginal zone b-cell lymphoma of mucosa-associated lymphoid tissue;exactmatch
epidermoid cyst of skin of inguinal region (disorder);epidermoid cyst of skin of inguinal region;exactmatch
adverse reaction caused by biological substance (disorder);adverse reaction caused by biological substance;exactmatch
scar of face (disorder);facial scar;exactmatch
surgical procedure on skin and/or subcutaneous tissue (procedure);surgical procedure on skin and/or subcutaneous tissue;exactmatch
structure of upper lobe of left lung (body structure);left upper lobe of lung;exactmatch
cylindroma of skin (morphologic abnormality);dermal cylindroma;exactmatch
myelodysplastic/myeloproliferative neoplasm, unclassifiable (morphologic abnormality);myelodysplastic/myeloproliferative neoplasm, unclassifiable;exactmatch
chronic inflammation of orbit (disorder);chronic orbital inflammation;exactmatch
skin structure of pinna (body structure);skin of pinna;exactmatch
paget's disease of skin of scrotum (disorder);paget disease of skin of scrotum;exactmatch
malignant epithelial neoplasm of peritoneum (disorder);malignant epithelial neoplasm of peritoneum;exactmatch
malignant epithelial neoplasm of female breast (disorder);malignant epithelial neoplasm of female breast;exactmatch
right pleura structure (body structure);right pleura;exactmatch
malignant epithelial neoplasm of vulva (disorder);malignant epithelial neoplasm of vulva;exactmatch
malignant neoplasm of carotid body (disorder);cancer of carotid body;exactmatch
high grade prostatic intraepithelial neoplasia (disorder);pin iii - prostatic intraepithelial neoplasia grade iii;exactmatch
bizarre parosteal osteochondromatous proliferation (disorder);nora lesion;exactmatch
meningioma of cerebellum (disorder);cerebellar meningioma;exactmatch
muscular ossification (disorder);muscle calcification and ossification;exactmatch
cavernous hemangioma of skin (disorder);cavernous angioma of skin;exactmatch
specimen obtained by surgical procedure (specimen);surgical specimen;exactmatch
structure of fossa of cranial cavity (body structure);fossa of cranial cavity;exactmatch
acute myeloid leukemia with myelodysplasia-related changes (disorder);acute myeloid leukaemia with multilineage dysplasia;exactmatch
degenerative joint disease of pelvis (disorder);osteoarthritis of pelvis;exactmatch
inflammation of matrix of nail (disorder);inflammation of matrix of nail;exactmatch
tracheal structure (body structure);trachea;exactmatch
cellular atypia caused by antineoplastic agent (disorder);cellular atypia caused by antineoplastic agent;exactmatch
leiomyoma, no international classification of diseases for oncology subtype (morphologic abnormality);fibroid uterus;exactmatch
malignant epithelial neoplasm of uterus (disorder);malignant epithelial neoplasm of uterus;exactmatch
proliferating trichilemmal tumor (morphologic abnormality);proliferating trichilemmal cyst;exactmatch
adhesion of omentum (disorder);omental adhesions;exactmatch
necrotizing inflammation of lymph node (disorder);necrotising inflammation of lymph node;exactmatch
seborrheic keratosis of scalp (disorder);seborrheic verruca of scalp;exactmatch
antineutrophil cytoplasmic antibody positive vasculitis (disorder);antineutrophil cytoplasmic antibody (anca) positive vasculitis;exactmatch
take-down of stoma of large intestine (procedure);closure of stoma of large intestine;exactmatch
inflammatory linear verrucous epidermal nevus (disorder);ilven - inflammatory linear verrucous epidermal naevus;exactmatch
carcinoma in situ of skin of neck (disorder);cancer in situ skin of neck;exactmatch
carcinoma in situ of skin of trunk (disorder);cancer in situ skin of trunk;exactmatch
carcinoma in situ of skin of upper limb (disorder);cancer in situ of skin of upper limb;exactmatch
carcinoma in situ of skin (disorder);cancer in situ of skin;exactmatch
carcinoma in situ of small intestine (disorder);cancer in situ of small intestine;exactmatch
carcinoma in situ of sphenoidal sinus (disorder);carcinoma in situ of sphenoid sinus;exactmatch
carcinoma in situ of spleen (disorder);cancer in situ of spleen;exactmatch
carcinoma in situ of thyroid gland (disorder);cancer in situ of thyroid;exactmatch
carcinoma in situ of border of tongue (disorder);carcinoma in situ of tip and/or lateral border of tongue;exactmatch
carcinoma in situ of tongue (disorder);cancer in situ of tongue;exactmatch
carcinoma in situ of trachea (disorder);severe epithelial dysplasia of trachea;exactmatch
