head;tail;relation
anti-diabetic agent;nateglinide (substance);narrowmatch
selpercatinib (substance);selpercatinib;exactmatch
glimepiride (substance);glimepiride;exactmatch
antineoplastic alkylating agent;temozolomide (substance);narrowmatch
cns stimulant;product containing modafinil (medicinal product);narrowmatch
piperidolate hydrochloride (substance);anticholinergic agent;broadmatch
oxyphenbutazone (substance);nonsteroidal antiinflammatory drug;broadmatch
anticoagulant agent;coumarin (substance);narrowmatch
granisetron hydrochloride (substance);5-ht3 receptor antagonist;broadmatch
cocoa butter (substance);cocoa butter;exactmatch
pharmacologic substance;alexitol sodium (substance);narrowmatch
pharmacologic substance;glatiramer acetate (substance);narrowmatch
doxepin hydrochloride (substance);doxepin hydrochloride;exactmatch
amylocaine (substance);amylocaine;exactmatch
product containing phenmetrazine (medicinal product);phenmetrazine;exactmatch
guanethidine monosulfate (substance);guanethidine monosulfate;exactmatch
hormone therapy agent;follitropin alfa (substance);narrowmatch
calcium channel blocker;diltiazem (substance);narrowmatch
antiarrhythmic agent;cibenzoline succinate (substance);narrowmatch
antioxidant;silybum marianum extract (substance);narrowmatch
betaxolol (substance);betaxolol;exactmatch
antimalarial agent;pafuramidine maleate (substance);narrowmatch
product containing telmisartan (medicinal product);telmisartan;exactmatch
product containing rosiglitazone (medicinal product);thiazolidinedione antidiabetic agent;broadmatch
product containing maraviroc (medicinal product);maraviroc;exactmatch
product containing noxytiolin (medicinal product);noxytiolin;exactmatch
adrenal agent;fluorometholone acetate (substance);narrowmatch
sufentanil (substance);sufentanil;exactmatch
ambroxol (substance);mucolytic agent;broadmatch
product containing tegafur and uracil (medicinal product);thymidylate synthase inhibitor;broadmatch
amsacrine lactate (substance);amsacrine lactate;exactmatch
dimazole (substance);diamthazole;exactmatch
product containing dexchlorpheniramine (medicinal product);dexchlorpheniramine;exactmatch
substance with angiotensin ii receptor antagonist mechanism of action (substance);angiotensin ii receptor antagonist;exactmatch
opiate antagonist;naltrexone (substance);narrowmatch
cyclothiazide (substance);cyclothiazide;exactmatch
tecovirimat (substance);tecovirimat;exactmatch
muscle relaxant;product containing chlorzoxazone (medicinal product);narrowmatch
carnidazole (substance);carnidazole;exactmatch
product containing deferasirox (medicinal product);deferasirox;exactmatch
laxative;product containing aloin (medicinal product);narrowmatch
rabeprazole sodium (substance);rabeprazole sodium;exactmatch
product containing tolcapone (medicinal product);tolcapone;exactmatch
product containing selegiline (medicinal product);monoamine oxidase inhibitor;broadmatch
ethylnorepinephrine (substance);ethylnorepinephrine;exactmatch
ivabradine hydrochloride (substance);ivabradine hydrochloride;exactmatch
antifungal agent;product containing nifuratel (medicinal product);narrowmatch
pharmacologic substance;product containing solriamfetol (medicinal product);narrowmatch
antilipidemic agent;product containing ciprofibrate (medicinal product);narrowmatch
dexamethasone sodium phosphate (substance);dexamethasone sodium phosphate;exactmatch
benzodiazepine;product containing flurazepam (medicinal product);narrowmatch
antiparkinsonian agent;lisuride (substance);narrowmatch
product containing emtricitabine and rilpivirine and tenofovir (medicinal product);anti-hiv agent;broadmatch
vegfr tyrosine kinase inhibitor;product containing ponatinib (medicinal product);narrowmatch
epothilone b analogue;product containing ixabepilone (medicinal product);narrowmatch
product containing zolpidem (medicinal product);zolpidem;exactmatch
antifungal agent;econazole nitrate (substance);narrowmatch
product containing pipemidic acid (medicinal product);pipemidic acid;exactmatch
antiestrogen;ospemifene (substance);narrowmatch
product containing epoetin alfa (medicinal product);recombinant erythropoietin;broadmatch
vasodilating agent;product containing diazoxide (medicinal product);narrowmatch
antibiotic;product containing tiamulin (medicinal product);narrowmatch
product containing ribavirin (medicinal product);ribavirin;exactmatch
ketoprofen (substance);ketoprofen;exactmatch
product containing crizotinib (medicinal product);antineoplastic enzyme inhibitor;broadmatch
phosphodiesterase inhibitor;pentoxifylline (substance);narrowmatch
pitolisant (substance);pharmacologic substance;broadmatch
hypericin (substance);hypericin;exactmatch
antitubercular agent;ciprofloxacin (substance);narrowmatch
treosulfan (substance);alkylsulfonate compound;broadmatch
opioid receptor agonist;morphine (substance);narrowmatch
levetiracetam (substance);levetiracetam;exactmatch
pamabrom (substance);pamabrom;exactmatch
peritoneal dialysis solution (product);solution for peritoneal dialysis dosage form;exactmatch
product containing imatinib (medicinal product);imatinib;exactmatch
steroid compound;clostebol (substance);narrowmatch
beta-adrenergic antagonist;betaxolol (substance);narrowmatch
urapidil (substance);antihypertensive agent;broadmatch
beta-adrenergic antagonist;metoprolol (substance);narrowmatch
zoledronic acid (substance);zoledronic acid;exactmatch
product containing ticagrelor (medicinal product);thienopyridine antiplatelet agent;broadmatch
oxycodone terephthalate (substance);alkaloid;broadmatch
anti-hiv agent;product containing emtricitabine and rilpivirine and tenofovir (medicinal product);narrowmatch
mifepristone (substance);mifepristone;exactmatch
tolazoline hydrochloride (substance);tolazoline hydrochloride;exactmatch
temazepam (substance);temazepam;exactmatch
cation channel blocker;quinidine gluconate (substance);narrowmatch
ketoprofen (substance);nonsteroidal antiinflammatory drug;broadmatch
topical anti-infective agent;product containing silver sulfadiazine (medicinal product);narrowmatch
nonsteroidal antiinflammatory drug;product containing dimethyl sulfone (medicinal product);narrowmatch
product containing felbinac (medicinal product);nonsteroidal antiinflammatory drug;broadmatch
metildigoxin (substance);cardiotonic agent;broadmatch
anticholinergic agent;pentapiperide (substance);narrowmatch
hydroxyamfetamine hydrobromide (substance);hydroxyamphetamine hydrobromide;exactmatch
griseofulvin (substance);antifungal agent;broadmatch
tropicamide (substance);tropicamide;exactmatch
product containing tegafur and uracil (medicinal product);tegafur-uracil;exactmatch
monoamine oxidase inhibitor;safinamide (substance);narrowmatch
trifluoperazine (substance);trifluoperazine;exactmatch
tranylcypromine (substance);monoamine oxidase inhibitor;broadmatch
anti-adrenal;aminoglutethimide (substance);narrowmatch
product containing bicalutamide (medicinal product);bicalutamide;exactmatch
adrenal agent;product containing paramethasone (medicinal product);narrowmatch
dolasetron mesilate (substance);5-ht3 receptor antagonist;broadmatch
pramocaine hydrochloride (substance);pramocaine hydrochloride;exactmatch
hydroquinone (substance);hydroquinone;exactmatch
product containing tramadol (medicinal product);pharmacologic substance;broadmatch
rivaroxaban (substance);rivaroxaban;exactmatch
product containing methazolamide (medicinal product);diuretic;broadmatch
product containing secobarbital (medicinal product);barbiturate;broadmatch
anti-diabetic agent;meglitinide (substance);narrowmatch
terbinafine (substance);antifungal agent;broadmatch
product containing baclofen (medicinal product);baclofen;exactmatch
magnesium gluconate (substance);magnesium gluconate;exactmatch
abarelix (substance);abarelix;exactmatch
canada balsam (substance);canada balsam;exactmatch
product containing palifermin (medicinal product);recombinant fibroblast growth factor;broadmatch
antineoplastic protein inhibitor;selinexor (substance);narrowmatch
product containing dimetindene (medicinal product);dimethindene;exactmatch
histamine-1 receptor antagonist;antazoline hydrochloride (substance);narrowmatch
robenidine (substance);antiprotozoal agent;broadmatch
protective agent;glycerol phenylbutyrate (substance);narrowmatch
steroid compound;cyclopamine (substance);narrowmatch
bunamidine (substance);bunamidine;exactmatch
tolterodine tartrate (substance);tolterodine tartrate;exactmatch
product containing cobicistat and elvitegravir and emtricitabine and tenofovir (medicinal product);anti-hiv agent;broadmatch
product containing methysergide (medicinal product);methysergide;exactmatch
product containing edoxaban (medicinal product);edoxaban;exactmatch
deslanoside (substance);cardiotonic agent;broadmatch
product containing meloxicam (medicinal product);meloxicam;exactmatch
mipomersen sodium (substance);mipomersen sodium;exactmatch
ivosidenib (substance);ivosidenib;exactmatch
para-aminosalicylic acid (substance);antitubercular agent;broadmatch
dihydrofolate reductase inhibitor;product containing trimetrexate (medicinal product);narrowmatch
hydroxysteroid dehydrogenase inhibitor;enoxolone (substance);narrowmatch
phosphodiesterase inhibitor;product containing dipyridamole (medicinal product);narrowmatch
bromocriptine mesilate (substance);bromocriptine mesylate;exactmatch
ketamine hydrochloride (substance);ketamine;exactmatch
histamine-1 receptor antagonist;ketotifen fumarate (substance);narrowmatch
barbiturate;product containing primidone (medicinal product);narrowmatch
tripelennamine citrate (substance);histamine-1 receptor antagonist;broadmatch
ramelteon (substance);ramelteon;exactmatch
product containing flosequinan (medicinal product);flosequinan;exactmatch
product containing amifostine (medicinal product);cytoprotective agent;broadmatch
medicinal product acting as antipsychotic agent (product);antipsychotic agent;exactmatch
substance with serotonin receptor agonist mechanism of action (substance);serotonin agonist;exactmatch
substance with 5-alpha reductase inhibitor mechanism of action (substance);5 alpha-reductase inhibitor;exactmatch
antifungal agent;product containing butenafine (medicinal product);narrowmatch
isoflurane (substance);isoflurane;exactmatch
pirbuterol (substance);bronchodilator;broadmatch
product containing deslanoside (medicinal product);deslanoside;exactmatch
product containing bisoprolol (medicinal product);beta-adrenergic antagonist;broadmatch
garlic product (product);antioxidant;broadmatch
rasagiline mesilate (substance);rasagiline mesylate;exactmatch
muscle relaxant;product containing dantrolene (medicinal product);narrowmatch
antioxidant;product containing geraniol (medicinal product);narrowmatch
potassium gluconate (substance);electrolyte replacement agent;broadmatch
product containing tafluprost (medicinal product);prostaglandin analogue;broadmatch
olaparib (substance);olaparib;exactmatch
product containing sodium morrhuate (medicinal product);morrhuate sodium;exactmatch
product containing hydromorphone (medicinal product);opioid receptor agonist;broadmatch
sodium thiosalicylate (substance);sodium thiosalicylate;exactmatch
histamine-1 receptor antagonist;product containing mizolastine (medicinal product);narrowmatch
sedative and hypnotic;product containing acetylcarbromal (medicinal product);narrowmatch
amlodipine (substance);amlodipine;exactmatch
piperazine citrate (substance);antihelminthic agent;broadmatch
