head;tail;relation
congenital deformities of limbs;congenital deformities of fingers;narrowmatch
non-syndromic limb malformation;joint formation defects;narrowmatch
disease;malignant migrating focal seizures of infancy;narrowmatch
dysostosis with limb anomaly as a major feature;dysostosis with combined reduction defects of upper and lower limbs;narrowmatch
arthrogryposis syndrome;popliteal pterygium syndrome;narrowmatch
genetic syndrome with limb malformations as a major feature;syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy;narrowmatch
dysostosis of genetic origin with limb anomaly as a major feature;syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy;narrowmatch
group of disorders;syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy;narrowmatch
dysostosis with limb anomaly as a major feature;syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy;narrowmatch
syndrome with limb malformations as a major feature;syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy;narrowmatch
genetic syndrome with limb malformations as a major feature;dysostosis with combined reduction defects of upper and lower limbs;narrowmatch
dysostosis of genetic origin with limb anomaly as a major feature;dysostosis with combined reduction defects of upper and lower limbs;narrowmatch
group of disorders;dysostosis with combined reduction defects of upper and lower limbs;narrowmatch
syndrome with limb malformations as a major feature;dysostosis with combined reduction defects of upper and lower limbs;narrowmatch
dysostosis with limb anomaly as a major feature;joint formation defects;narrowmatch
group of disorders;syndrome with limb reduction defects;narrowmatch
dysostosis with limb anomaly as a major feature;syndrome with limb reduction defects;narrowmatch
syndrome with limb malformations as a major feature;syndrome with limb reduction defects;narrowmatch
group of disorders;non syndromic limb overgrowth;narrowmatch
non-syndromic limb malformation;non syndromic limb overgrowth;narrowmatch
group of disorders;congenital joint dislocations;narrowmatch
non-syndromic limb malformation;congenital joint dislocations;narrowmatch
dysostosis of genetic origin with limb anomaly as a major feature;joint formation defects;narrowmatch
group of disorders;joint formation defects;narrowmatch
disease;fetal cytomegalovirus syndrome;narrowmatch
disease;rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome;narrowmatch
disease;deficiency in anterior pituitary function-variable immunodeficiency syndrome;narrowmatch
disease;pre-descemet corneal dystrophy;narrowmatch
rare disorder with ptosis;blepharophimosis-intellectual disability syndrome;narrowmatch
group of disorders;blepharophimosis-intellectual disability syndrome;narrowmatch
rare genetic syndromic intellectual disability;blepharophimosis-intellectual disability syndrome;narrowmatch
rare syndromic intellectual disability;blepharophimosis-intellectual disability syndrome;narrowmatch
multiple congenital anomalies/dysmorphic syndrome-intellectual disability;blepharophimosis-intellectual disability syndrome;narrowmatch
etiological subtype;pycr1-related de barsy syndrome;narrowmatch
disease;x-linked endothelial corneal dystrophy;narrowmatch
disease;congenital hereditary endothelial dystrophy type ii;narrowmatch
malformation syndrome;crossed polysyndactyly;narrowmatch
malformation syndrome;polysyndactyly-cardiac malformation syndrome;narrowmatch
malformation syndrome;hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome;narrowmatch
disease;epithelial recurrent erosion dystrophy;narrowmatch
disease;grayson-wilbrandt corneal dystrophy;narrowmatch
classic organic aciduria;methylmalonic acidemia without homocystinuria;narrowmatch
group of disorders;methylmalonic acidemia without homocystinuria;narrowmatch
clinical subtype;tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria;narrowmatch
disease;celiac artery compression syndrome;narrowmatch
disease;epithelioid sarcoma;narrowmatch
disease;chronic inflammatory demyelinating polyneuropathy;narrowmatch
clinical subtype;pleomorphic rhabdomyosarcoma;narrowmatch
malformation syndrome;blepharophimosis-intellectual disability syndrome, mkb type;narrowmatch
malformation syndrome;blepharophimosis-intellectual disability syndrome, verloes type;narrowmatch
disease;ketamine-induced biliary dilatation;narrowmatch
disease;fixed drug eruption;narrowmatch
disease;hypoinsulinemic hypoglycemia and body hemihypertrophy;narrowmatch
malformation syndrome;hypertelorism-preauricular sinus-punctual pits-deafness syndrome;narrowmatch
disease;childhood encephalopathy due to thiamine pyrophosphokinase deficiency;narrowmatch
malformation syndrome;1p21.3 microdeletion syndrome;narrowmatch
malformation syndrome;distal xq28 microduplication syndrome;narrowmatch
disease;edict syndrome;narrowmatch
malformation syndrome;lethal occipital encephalocele-skeletal dysplasia syndrome;narrowmatch
clinical subtype;familial isolated arrhythmogenic ventricular dysplasia, right dominant form;narrowmatch
clinical subtype;familial isolated arrhythmogenic ventricular dysplasia, biventricular form;narrowmatch
clinical subtype;familial isolated arrhythmogenic ventricular dysplasia, left dominant form;narrowmatch
malformation syndrome;hypoplastic pancreas-intestinal atresia-hypoplastic gallbladder syndrome;narrowmatch
malformation syndrome;3mc syndrome;narrowmatch
group of disorders;constitutional dyserythropoietic anemia;narrowmatch
rare constitutional anemia;constitutional dyserythropoietic anemia;narrowmatch
rare anemia;constitutional dyserythropoietic anemia;narrowmatch
disease;congenital dyserythropoietic anemia type iv;narrowmatch
disease;mitf-related melanoma and renal cell carcinoma predisposition syndrome;narrowmatch
rare skin disease;toxic dermatosis;narrowmatch
group of disorders;toxic dermatosis;narrowmatch
metabolic diseases with epilepsy;amino acid or protein metabolism disease with epilepsy;narrowmatch
group of disorders;rare biliary tract disease;narrowmatch
metabolic diseases with epilepsy;peroxisomal disease with epilepsy;narrowmatch
malformation syndrome;craniosynostosis-dandy-walker malformation-hydrocephalus syndrome;narrowmatch
disease;cryptosporidiosis;narrowmatch
malformation syndrome;cryptorchidism-arachnodactyly-intellectual disability syndrome;narrowmatch
malformation syndrome;cryptomicrotia-brachydactyly-excess fingertip arch syndrome;narrowmatch
disease;cryptococcosis;narrowmatch
malformation syndrome;crisponi syndrome;narrowmatch
disease;benign focal seizures of adolescence;narrowmatch
malformation syndrome;craniosynostosis, boston type;narrowmatch
malformation syndrome;jackson-weiss syndrome;narrowmatch
disease;familial isolated dilated cardiomyopathy;narrowmatch
malformation syndrome;craniosynostosis-fibular aplasia syndrome;narrowmatch
malformation syndrome;currarino syndrome;narrowmatch
malformation syndrome;gã³mez-lã³pez-hernã¡ndez syndrome;narrowmatch
cranial malformation;craniosynostosis;narrowmatch
dysostosis of genetic origin;craniosynostosis;narrowmatch
group of disorders;craniosynostosis;narrowmatch
dysostosis;craniosynostosis;narrowmatch
genetic cranial malformation;craniosynostosis;narrowmatch
malformation syndrome;craniofacial-deafness-hand syndrome;narrowmatch
malformation syndrome;craniotelencephalic dysplasia;narrowmatch
malformation syndrome;craniosynostosis, philadelphia type;narrowmatch
disease;familial benign copper deficiency;narrowmatch
malformation syndrome;curry-jones syndrome;narrowmatch
malformation syndrome;craniomicromelic syndrome;narrowmatch
morphological anomaly;coloboma of inferior eyelid;narrowmatch
disease;cysticercosis;narrowmatch
disease;carnitine palmitoyl transferase 1a deficiency;narrowmatch
group of disorders;mandibulofacial dysostosis;narrowmatch
otomandibular dysplasia;mandibulofacial dysostosis;narrowmatch
rare otorhinolaryngological malformation;otomandibular dysplasia;narrowmatch
dysostosis with predominant craniofacial involvement;otomandibular dysplasia;narrowmatch
rare maxillo-facial surgical disease;otomandibular dysplasia;narrowmatch
group of disorders;otomandibular dysplasia;narrowmatch
genetic head and neck malformation;otomandibular dysplasia;narrowmatch
morphological anomaly;coloboma of superior eyelid;narrowmatch
malformation syndrome;cutis gyrata-acanthosis nigricans-craniosynostosis syndrome;narrowmatch
morphological anomaly;submucosal cleft palate;narrowmatch
group of disorders;paramedian facial cleft;narrowmatch
facial cleft;paramedian facial cleft;narrowmatch
morphological anomaly;pinnae fistula or cyst;narrowmatch
rare otorhinolaryngological malformation;cysts and fistulae of the face and oral cavity;narrowmatch
group of disorders;cysts and fistulae of the face and oral cavity;narrowmatch
rare developmental defect during embryogenesis;rare head and neck malformation;narrowmatch
group of disorders;rare head and neck malformation;narrowmatch
malformation syndrome;cutis marmorata telangiectatica congenita;narrowmatch
malformation syndrome;cranio-osteoarthropathy;narrowmatch
malformation syndrome;craniometaphyseal dysplasia;narrowmatch
group of disorders;lysosomal disease with epilepsy;narrowmatch
group of disorders;multiple carboxylase deficiency;narrowmatch
malformation syndrome;cooper-jabs syndrome;narrowmatch
malformation syndrome;cooks syndrome;narrowmatch
malformation syndrome;lethal congenital contracture syndrome type 1;narrowmatch
malformation syndrome;arthrogryposis-hyperkeratosis syndrome, lethal form;narrowmatch
malformation syndrome;contractures-ectodermal dysplasia-cleft lip/palate syndrome;narrowmatch
disease;gonococcal conjunctivitis;narrowmatch
metabolic disease with skin involvement;multiple carboxylase deficiency;narrowmatch
other metabolic disease with skin involvement;multiple carboxylase deficiency;narrowmatch
classic organic aciduria;multiple carboxylase deficiency;narrowmatch
malformation syndrome;atrial septal defect-atrioventricular conduction defects syndrome;narrowmatch
malformation syndrome;corneal dystrophy-perceptive deafness syndrome;narrowmatch
morphological anomaly;interatrial communication;narrowmatch
malformation syndrome;renal coloboma syndrome;narrowmatch
malformation syndrome;uveal coloboma-cleft lip and palate-intellectual disability;narrowmatch
malformation syndrome;coloboma of macula-brachydactyly type b syndrome;narrowmatch
disease;carbamoyl-phosphate synthetase 1 deficiency;narrowmatch
disease;cogan syndrome;narrowmatch
clinical subtype;cofs syndrome;narrowmatch
malformation syndrome;coffin-siris syndrome;narrowmatch
morphological anomaly;univentricular heart;narrowmatch
disease;whooping cough;narrowmatch
malformation syndrome;vici syndrome;narrowmatch
malformation syndrome;craniofrontonasal dysplasia-poland anomaly syndrome;narrowmatch
malformation syndrome;coxoauricular syndrome;narrowmatch
malformation syndrome;craniofrontonasal dysplasia;narrowmatch
malformation syndrome;specc1l-related hypertelorism syndrome;narrowmatch
malformation syndrome;hypertrichotic osteochondrodysplasia, cantu type;narrowmatch
malformation syndrome;craniofacial dyssynostosis;narrowmatch
malformation syndrome;cranioectodermal dysplasia;narrowmatch
malformation syndrome;craniodigital-intellectual disability syndrome;narrowmatch
malformation syndrome;craniodiaphyseal dysplasia;narrowmatch
malformation syndrome;crane-heise syndrome;narrowmatch
disease;coxopodopatellar syndrome;narrowmatch
clinical subtype;autosomal recessive robinow syndrome;narrowmatch
malformation syndrome;intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome;narrowmatch
malformation syndrome;thin ribs-tubular bones-dysmorphism syndrome;narrowmatch
ciliopathies with major skeletal involvement;short rib-polydactyly syndrome;narrowmatch
group of disorders;short rib-polydactyly syndrome;narrowmatch
thoracic malformation;short rib-polydactyly syndrome;narrowmatch
disease;adrenocortical carcinoma;narrowmatch
disease;nasopharyngeal carcinoma;narrowmatch
disease;achondroplasia;narrowmatch
clinical subtype;x-linked complicated corpus callosum dysgenesis;narrowmatch
disease;corpus callosum agenesis-neuronopathy syndrome;narrowmatch
genetic developmental defect of the eye;primary early-onset glaucoma;narrowmatch
pediatric-onset glaucoma of genetic origin;primary early-onset glaucoma;narrowmatch
group of disorders;primary early-onset glaucoma;narrowmatch
group of disorders;pinnae and external auditory canal anomaly;narrowmatch
malformation syndrome;dahlberg-borer-newcomer syndrome;narrowmatch
rare otorhinolaryngological malformation;tracheal anomaly;narrowmatch
group of disorders;tracheal anomaly;narrowmatch
rare otorhinolaryngological malformation;larynx anomaly;narrowmatch
group of disorders;larynx anomaly;narrowmatch
rare otorhinolaryngological malformation;nose and cavum anomaly;narrowmatch
group of disorders;nose and cavum anomaly;narrowmatch
rare otorhinolaryngological malformation;pinnae and external auditory canal anomaly;narrowmatch
genetic otorhinolaryngological malformation;pinnae and external auditory canal anomaly;narrowmatch
