head;tail;relation
humerofemoral hypoplasia with radiotibial ray deficiency;hfhrtrd;exactmatch
coffin-siris syndrome 7;coffin-siris syndrome 7;exactmatch
corneal dystrophy, posterior polymorphous, 4;corneal dystrophy, posterior polymorphous, 4;exactmatch
pulmonary alveolar proteinosis with hypogammaglobulinemia;pulmonary alveolar proteinosis with hypogammaglobulinemia;exactmatch
deafness, autosomal recessive 109;deafness, autosomal recessive 109;exactmatch
proteasome-associated autoinflammatory syndrome 2;proteasome-associated autoinflammatory syndrome 2;exactmatch
parkinsonism-dystonia, infantile, 2;parkinsonism-dystonia, infantile, 2;exactmatch
mental retardation, autosomal dominant 57;mental retardation, autosomal dominant 57;exactmatch
cardiomyopathy, familial hypertrophic 27;cardiomyopathy, familial hypertrophic 27;exactmatch
neurodevelopmental disorder with cerebellar atrophy and with or without seizures;neurodevelopmental disorder with cerebellar atrophy and with or without seizures;exactmatch
intellectual developmental disorder with or without epilepsy or cerebellar ataxia;intellectual developmental disorder with or without epilepsy or cerebellar ataxia;exactmatch
premature ovarian failure 14;premature ovarian failure 14;exactmatch
developmental and epileptic encephalopathy 93;developmental and epileptic encephalopathy 93;exactmatch
mitochondrial complex 5 (atp synthase) deficiency, nuclear  iia 5;mitochondrial complex 5 (atp synthase) deficiency, atp5f1d  iia;exactmatch
ehlers-danlos syndrome, classic-like, 2;ehlers-danlos syndrome, classic-like, 2;exactmatch
jaberi-elahi syndrome;jaberi-elahi syndrome;exactmatch
chung-jansen syndrome;chung-jansen syndrome;exactmatch
deafness, congenital heart defects, and posterior embryotoxon;deafness, congenital heart defects, and posterior embryotoxon;exactmatch
tumoral calcinosis, hyperphosphatemic, familial, 2;tumoral calcinosis, hyperphosphatemic, familial, 2;exactmatch
tumoral calcinosis, hyperphosphatemic, familial, 3;tumoral calcinosis, hyperphosphatemic, familial, 3;exactmatch
oocyte maturation defect 5;oocyte maturation defect 5;exactmatch
deafness, autosomal recessive 57;deafness, autosomal recessive 57;exactmatch
hyperekplexia 4;hyperekplexia 4;exactmatch
developmental and epileptic encephalopathy 64;developmental and epileptic encephalopathy 64;exactmatch
congenital disorder of glycosylation with defective fucosylation 1;cdgf;exactmatch
leukodystrophy, hypomyelinating, 17;leukodystrophy, hypomyelinating, 17;exactmatch
developmental and epileptic encephalopathy 65;developmental and epileptic encephalopathy 65;exactmatch
intellectual developmental disorder, autosomal dominant 61;intellectual developmental disorder, autosomal dominant 61;exactmatch
glycosylphosphatidylinositol biosynthesis defect 17;glycosylphosphatidylinositol biosynthesis defect 17;exactmatch
polycystic kidney disease 6 with or without polycystic liver disease;polycystic kidney disease 6 with or without polycystic liver disease;exactmatch
ciliary dyskinesia, primary, 38;ciliary dyskinesia, primary, 38;exactmatch
pontocerebellar hypoplasia,  iia 1d;pontocerebellar hypoplasia,  iia 1d;exactmatch
mental retardation, autosomal recessive 65;mental retardation, autosomal recessive 65;exactmatch
microcephaly, growth restriction, and increased sister chromatid exchange 2;microcephaly, growth restriction, and increased sister chromatid exchange 2;exactmatch
progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 5;progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 5;exactmatch
mental retardation, autosomal recessive 64;mental retardation, autosomal recessive 64;exactmatch
mental retardation, autosomal dominant 58;mental retardation, autosomal dominant 58;exactmatch
osteopetrosis, autosomal dominant 3;osteopetrosis, autosomal dominant 3;exactmatch
immunodeficiency 57 with autoinflammation;immunodeficiency 57 with autoinflammation;exactmatch
spermatogenic failure 30;spermatogenic failure 30;exactmatch
developmental and epileptic encephalopathy 66;developmental and epileptic encephalopathy 66;exactmatch
spermatogenic failure 31;spermatogenic failure 31;exactmatch
encephalitis/encephalopathy, mild, with reversible myelin vacuolization;encephalitis/encephalopathy, mild, with reversible myelin vacuolization;exactmatch
liddle syndrome 2;liddle syndrome 2;exactmatch
spermatogenic failure 32;spermatogenic failure 32;exactmatch
bone marrow failure syndrome 4;bone marrow failure syndrome 4;exactmatch
ovarian dysgenesis 7;ovarian dysgenesis 7;exactmatch
premature ovarian failure 15;premature ovarian failure 15;exactmatch
mental retardation, autosomal recessive 63;mental retardation, autosomal recessive 63;exactmatch
deafness, autosomal recessive 110;deafness, autosomal recessive 110;exactmatch
spinocerebellar ataxia 48;spinocerebellar ataxia 48;exactmatch
intellectual developmental disorder with speech delay, dysmorphic facies, and t-cell abnormalities;intellectual developmental disorder with speech delay, dysmorphic facies, and t-cell abnormalities;exactmatch
spermatogenic failure 29;spermatogenic failure 29;exactmatch
neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum;neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum;exactmatch
intellectual developmental disorder with dysmorphic facies and behavioral abnormalities;intellectual developmental disorder with dysmorphic facies and behavioral abnormalities;exactmatch
neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures;neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures;exactmatch
spinocerebellar ataxia 42, early-onset, severe, with neurodevelopmental deficits;spinocerebellar ataxia 42, early-onset, severe, with neurodevelopmental deficits;exactmatch
spermatogenic failure 28;spermatogenic failure 28;exactmatch
peeling skin syndrome 6;peeling skin syndrome 6;exactmatch
ovarian dysgenesis 6;ovarian dysgenesis 6;exactmatch
inflammatory bowel disease 29;inflammatory bowel disease 29;exactmatch
neurodevelopmental disorder with spasticity and poor growth;neurodevelopmental disorder with spasticity and poor growth;exactmatch
epilepsy, familial adult myoclonic, 7;benign adult familial myoclonic epilepsy 7;exactmatch
epilepsy, familial adult myoclonic, 6;benign adult familial myoclonic epilepsy 6;exactmatch
mitochondrial complex 1 deficiency, nuclear  iia 10;mitochondrial complex 1 deficiency, nuclear  iia 10;exactmatch
mitochondrial complex 1 deficiency, nuclear  iia 11;mitochondrial complex 1 deficiency, nuclear  iia 11;exactmatch
mitochondrial complex 1 deficiency, nuclear  iia 13;mitochondrial complex 1 deficiency, nuclear  iia 13;exactmatch
amelogenesis imperfecta,  iia 3c;amelogenesis imperfecta,  iia 3c;exactmatch
developmental and epileptic encephalopathy 72;developmental and epileptic encephalopathy 72;exactmatch
combined oxidative phosphorylation deficiency 38;combined oxidative phosphorylation deficiency 38;exactmatch
developmental and epileptic encephalopathy 73;developmental and epileptic encephalopathy 73;exactmatch
facial dysmorphism, hypertrichosis, epilepsy, intellectual/developmental delay, and gingival overgrowth syndrome;facial dysmorphism, hypertrichosis, epilepsy, intellectual/developmental delay, and gingival overgrowth syndrome;exactmatch
intellectual developmental disorder, autosomal recessive 69;intellectual developmental disorder, autosomal recessive 69;exactmatch
leukoencephalopathy, acute reversible, with increased urinary alpha-ketoglutarate;leukoencephalopathy, acute reversible, with increased urinary alpha-ketoglutarate;exactmatch
spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3;spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3;exactmatch
gastrointestinal ulceration, recurrent, with dysfunctional platelets;gastrointestinal ulceration, recurrent, with dysfunctional platelets;exactmatch
fetal akinesia deformation sequence 2;fetal akinesia deformation sequence 2;exactmatch
fetal akinesia deformation sequence 3;fetal akinesia deformation sequence 3;exactmatch
spondyloepiphyseal dysplasia, kondo-fu  iia;sed with elevated blood lysosomal enzymes;exactmatch
fetal akinesia deformation sequence 4;fetal akinesia deformation sequence 4;exactmatch
immunodeficiency 60 and autoimmunity;immunodeficiency 60 and autoimmunity;exactmatch
spondyloepimetaphyseal dysplasia with joint laxity,  iia 3;spondyloepimetaphyseal dysplasia with joint laxity,  iia 3;exactmatch
cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma;cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma;exactmatch
turnpenny-fry syndrome;neurocardioskeletal syndrome;exactmatch
microcephaly, growth deficiency, seizures, and brain malformations;microcephaly, growth deficiency, seizures, and brain malformations;exactmatch
neurodevelopmental disorder with central and peripheral motor dysfunction;neurodevelopmental disorder with central and peripheral motor dysfunction;exactmatch
galloway-mowat syndrome 7;galloway-mowat syndrome 7;exactmatch
galloway-mowat syndrome 8;galloway-mowat syndrome 8;exactmatch
microcephaly 25, primary, autosomal recessive;microcephaly 25, primary, autosomal recessive;exactmatch
central centrifugal cicatricial alopecia;central centrifugal cicatricial alopecia;exactmatch
oocyte maturation defect 6;oocyte maturation defect 6;exactmatch
neurodevelopmental disorder and language delay with or without structural brain abnormalities;neurodevelopmental disorder and language delay with or without structural brain abnormalities;exactmatch
epilepsy, idiopathic generalized, susceptibility to, 15;epilepsy, idiopathic generalized, susceptibility to, 15;exactmatch
spinocerebellar ataxia, autosomal recessive 27;spinocerebellar ataxia, autosomal recessive 27;exactmatch
cone-rod dystrophy and hearing loss 2;cone-rod dystrophy and hearing loss 2;exactmatch
brain small vessel disease 3;brain small vessel disease 3;exactmatch
coffin-siris syndrome 8;coffin-siris syndrome 8;exactmatch
short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis;short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis;exactmatch
myoclonus, familial, 2;myoclonus, familial, 2;exactmatch
neurodevelopmental disorder with microcephaly, epilepsy, and hypomyelination;neurodevelopmental disorder with microcephaly, epilepsy, and hypomyelination;exactmatch
developmental and epileptic encephalopathy 74;developmental and epileptic encephalopathy 74;exactmatch
combined oxidative phosphorylation deficiency 39;combined oxidative phosphorylation deficiency 39;exactmatch
t-cell lymphoma, subcutaneous panniculitis-like;t-cell lymphoma, subcutaneous panniculitis-like;exactmatch
oculoskeletodental syndrome;cataracts, early-onset, with skeletal and dental anomalies;exactmatch
spermatogenic failure 38;spermatogenic failure 38;exactmatch
deafness, autosomal recessive 94;deafness, autosomal recessive 94;exactmatch
arthrogryposis, distal,  iia 2b2;arthrogryposis, distal,  iia 2b2;exactmatch
arthrogryposis, distal,  iia 2b3;arthrogryposis, distal,  iia 2b3;exactmatch
developmental and epileptic encephalopathy 75;developmental and epileptic encephalopathy 75;exactmatch
spastic ataxia 9, autosomal recessive;spastic ataxia 9, autosomal recessive;exactmatch
neurodevelopmental disorder with or without variable brain abnormalities;neurodevelopmental disorder with or without variable brain abnormalities;exactmatch
charcot-marie-tooth disease, axonal,  iia 2ee;charcot-marie-tooth disease, axonal,  iia 2ee;exactmatch
long qt syndrome 8;long qt syndrome 8;exactmatch
ciliary dyskinesia, primary, 41;ciliary dyskinesia, primary, 41;exactmatch
neurodegeneration, early-onset, with choreoathetoid movements and microcytic anemia;neurodegeneration, early-onset, with choreoathetoid movements and microcytic anemia;exactmatch
intellectual developmental disorder with short stature and variable skeletal anomalies;intellectual developmental disorder with short stature and variable skeletal anomalies;exactmatch
developmental delay with or without dysmorphic facies and autism;developmental delay with or without dysmorphic facies and autism;exactmatch
deafness, autosomal recessive 114;deafness, autosomal recessive 114;exactmatch
hydatidiform mole, recurrent, 4;hydatidiform mole, recurrent, 4;exactmatch
hydatidiform mole, recurrent, 3;hydatidiform mole, recurrent, 3;exactmatch
developmental delay with variable intellectual impairment and behavioral abnormalities;developmental delay with variable intellectual impairment and behavioral abnormalities;exactmatch
spermatogenic failure 37;spermatogenic failure 37;exactmatch
encephalopathy, acute, infection-induced, susceptibility to, 9;encephalopathy, acute, infection-induced, susceptibility to, 9;exactmatch
neurodevelopmental disorder with impaired speech and hyperkinetic movements;neurodevelopmental disorder with impaired speech and hyperkinetic movements;exactmatch
deafness, autosomal recessive 100;deafness, autosomal recessive 100;exactmatch
spermatogenic failure 36;spermatogenic failure 36;exactmatch
gonadal dysgenesis, dysmorphic facies, retinal dystrophy, and myopathy;gonadal dysgenesis, dysmorphic facies, retinal dystrophy, and myopathy;exactmatch
spastic paraplegia 80, autosomal dominant;spastic paraplegia 80, autosomal dominant;exactmatch
metabolic crises, recurrent, with variable encephalomyopathic features and neurologic regression;metabolic crises, recurrent, with variable encephalomyopathic features and neurologic regression;exactmatch
cataract 48;cataract 48;exactmatch
myopathy, congenital, with fast-twitch (type ii) fiber atrophy;myopathy, congenital, with fast-twitch (type ii) fiber atrophy;exactmatch
global developmental delay, progressive ataxia, and elevated glutamine;global developmental delay, progressive ataxia, and elevated glutamine;exactmatch
deafness, autosomal recessive 113;deafness, autosomal recessive 113;exactmatch
leukodystrophy, hypomyelinating, 18;leukodystrophy, hypomyelinating, 18;exactmatch
intellectual developmental disorder, autosomal recessive 70;intellectual developmental disorder, autosomal recessive 70;exactmatch
galloway-mowat syndrome 6;galloway-mowat syndrome 6;exactmatch
retinitis pigmentosa 85;retinitis pigmentosa 85;exactmatch
mitochondrial complex 1 deficiency, nuclear  iia 14;mitochondrial complex 1 deficiency, nuclear  iia 14;exactmatch
trichohepatoneurodevelopmental syndrome;trichohepatoneurodevelopmental syndrome;exactmatch
deafness, autosomal recessive 112;deafness, autosomal recessive 112;exactmatch
lymphoproliferative syndrome 3;cd70 deficiency;exactmatch
mirror movements 4;mirror movements 4;exactmatch
