head;tail;relation
malignant carcinoid tumor of lung (disorder);lung atypical carcinoid tumor;exactmatch
adenocarcinoma with squamous metaplasia (morphologic abnormality);adenocarcinoma with squamous metaplasia;exactmatch
primary effusion lymphoma (morphologic abnormality);primary effusion lymphoma;exactmatch
blastic phase chronic myeloid leukemia (disorder);blast phase chronic myelogenous leukemia, bcr-abl1 positive;exactmatch
malignant tumor of appendix (disorder);malignant appendix neoplasm;exactmatch
liver cell carcinoma (disorder);hepatocellular carcinoma;exactmatch
astrocytoma (morphologic abnormality);astrocytoma;exactmatch
fascial fibrosarcoma (morphologic abnormality);fascial fibrosarcoma;exactmatch
malignant neoplasm of pharynx (disorder);malignant pharyngeal neoplasm;exactmatch
benign neoplasm of ear (disorder);benign ear neoplasm;exactmatch
primary malignant neoplasm of frontal sinus (disorder);malignant frontal sinus neoplasm;exactmatch
benign neoplasm of parathyroid gland (disorder);benign parathyroid gland neoplasm;exactmatch
malignant fibrous histiocytoma (disorder);undifferentiated pleomorphic sarcoma;exactmatch
primary malignant neoplasm of cranial nerve (disorder);malignant cranial nerve neoplasm;exactmatch
secondary malignant neoplasm of pituitary gland (disorder);metastatic malignant neoplasm in the pituitary gland;exactmatch
inverted papilloma of urinary bladder (disorder);bladder inverted papilloma;exactmatch
hodgkin lymphoma, nodular sclerosis, grade 2 (morphologic abnormality);grade 2 nodular sclerosis classic hodgkin lymphoma;exactmatch
osteosarcoma, no international classification of diseases for oncology subtype (morphologic abnormality);osteosarcoma;exactmatch
liposarcoma, no international classification of diseases for oncology subtype (morphologic abnormality);liposarcoma;exactmatch
fundic gland polyp (morphologic abnormality);fundic gland polyp;exactmatch
thymoma type ab (disorder);thymoma type ab;exactmatch
neoplasm of optic nerve (disorder);optic nerve neoplasm;exactmatch
metastatic signet ring cell carcinoma (morphologic abnormality);metastatic signet ring cell carcinoma;exactmatch
benign neoplasm of mediastinum (disorder);benign mediastinal neoplasm;exactmatch
myoepithelioma (morphologic abnormality);myoepithelial tumor;exactmatch
desmoplastic infantile astrocytoma (morphologic abnormality);desmoplastic infantile ganglioglioma;exactmatch
intravenous leiomyomatosis (disorder);uterine corpus intravenous leiomyomatosis;exactmatch
pacinian neurofibroma (disorder);pacinian neurofibroma;exactmatch
primary malignant neoplasm of anus (disorder);malignant anal neoplasm;exactmatch
renal cell carcinoma (morphologic abnormality);renal cell carcinoma;exactmatch
adenomatous polyp of colon (disorder);colon adenomatous polyp;exactmatch
primary malignant neoplasm of endocervix (disorder);malignant endocervical neoplasm;exactmatch
ganglioneuroma of mediastinum (disorder);mediastinal ganglioneuroma;exactmatch
carcinoma of exocervix (disorder);exocervical carcinoma;exactmatch
precursor b-cell neoplasm (morphologic abnormality);precursor b cell neoplasm of the mouse hematologic system;exactmatch
fibrous mesothelioma, malignant (morphologic abnormality);desmoplastic mesothelioma;exactmatch
florid cemento-osseous dysplasia (disorder);florid cemento-osseous dysplasia;exactmatch
teratoma of testis (disorder);testicular teratoma;exactmatch
benign fibrohistiocytic neoplasm of skin (disorder);benign skin fibrohistiocytic neoplasm;exactmatch
benign adenoma of prostate (disorder);prostate adenoma;exactmatch
neuroendocrine neoplasm of gallbladder (disorder);gallbladder neuroendocrine neoplasm;exactmatch
malignant tumor of muscle (disorder);malignant muscle neoplasm;exactmatch
malignant tumor of larynx (disorder);malignant laryngeal neoplasm;exactmatch
primary malignant neoplasm of lung (disorder);malignant lung neoplasm;exactmatch
refractory anemia with sideroblasts (morphologic abnormality);myelodysplastic syndrome with ring sideroblasts;exactmatch
benign neoplasm of testis (disorder);benign testicular neoplasm;exactmatch
secondary malignant neoplasm of epididymis (disorder);metastatic malignant neoplasm in the epididymis;exactmatch
sarcoma, no international classification of diseases for oncology subtype (morphologic abnormality);soft tissue sarcoma;exactmatch
benign neoplasm of parotid gland (disorder);benign parotid gland neoplasm;exactmatch
benign neoplasm of urinary system (disorder);benign urinary system neoplasm;exactmatch
indeterminate dendritic cell tumor (morphologic abnormality);indeterminate dendritic cell tumor;exactmatch
thymoma, type b3 (morphologic abnormality);thymoma type b3;exactmatch
carcinoma of breast (disorder);breast carcinoma;exactmatch
fibroepithelioma of pinkus (disorder);skin fibroepithelial basal cell carcinoma;exactmatch
malignant neoplasm of brainstem (disorder);malignant brain stem neoplasm;exactmatch
secondary malignant neoplasm of brain (disorder);metastatic malignant neoplasm in the brain;exactmatch
mongolian spot (disorder);mongolian spot;exactmatch
mixed liposarcoma (morphologic abnormality);mixed liposarcoma;exactmatch
low grade myofibroblastic sarcoma (morphologic abnormality);low grade myofibroblastic sarcoma;exactmatch
neoplasm of parathyroid gland (disorder);parathyroid gland neoplasm;exactmatch
adult t-cell leukemia/lymphoma (disorder);adult t-cell leukemia/lymphoma;exactmatch
water-clear cell adenoma (morphologic abnormality);parathyroid gland water-clear cell adenoma;exactmatch
squamous intraepithelial neoplasia, grade iii (morphologic abnormality);stage 0 vaginal cancer ajcc v6;exactmatch
germ cell tumor of testis (disorder);testicular germ cell tumor;exactmatch
benign neoplasm of tonsil (disorder);benign tonsillar neoplasm;exactmatch
t-cell acute lymphoblastic leukemia (disorder);pre t-all;exactmatch
monodermal teratoma (morphologic abnormality);ovarian monodermal teratoma;exactmatch
acute myeloid leukemia with myelodysplasia-related changes (disorder);acute myeloid leukemia with multilineage dysplasia;exactmatch
pediatric nodal marginal zone lymphoma (morphologic abnormality);pediatric nodal marginal zone lymphoma;exactmatch
neoplasm of sternum (disorder);sternal neoplasm;exactmatch
acinar cell carcinoma (morphologic abnormality);acinar cell carcinoma;exactmatch
leukoplakia of gingiva (disorder);leukoplakia of gingiva;exactmatch
keratotic basal cell carcinoma (morphologic abnormality);skin keratotic basal cell carcinoma;exactmatch
nuchal-type fibroma (morphologic abnormality);nuchal-type fibroma;exactmatch
erythroleukemia, fab m6 (disorder);di guglielmo syndrome;exactmatch
ancient schwannoma (disorder);degenerated schwannoma;exactmatch
carcinoma of stomach (disorder);gastric carcinoma;exactmatch
neoplasm of lip (disorder);lip neoplasm;exactmatch
serrated adenoma (morphologic abnormality);traditional serrated adenoma;exactmatch
clear cell meningioma (morphologic abnormality);chordoid meningioma;exactmatch
genital rhabdomyoma (disorder);genital rhabdomyoma;exactmatch
sarcoma of pelvis (disorder);pelvic sarcoma;exactmatch
neoplasm of sphenoidal sinus (disorder);sphenoid sinus neoplasm;exactmatch
verner-morrison syndrome (disorder);wdha syndrome;exactmatch
benign neoplasm of pharynx (disorder);benign pharyngeal neoplasm;exactmatch
paraganglioma (morphologic abnormality);paraganglioma;exactmatch
polyp of gallbladder (disorder);gallbladder polyp;exactmatch
clear cell acanthoma (morphologic abnormality);clear cell acanthoma;exactmatch
endometrioid adenocarcinoma, ciliated cell variant (morphologic abnormality);endometrial endometrioid adenocarcinoma, ciliated variant;exactmatch
medulloblastoma (morphologic abnormality);medulloblastoma;exactmatch
primary malignant neoplasm of sublingual gland (disorder);malignant sublingual gland neoplasm;exactmatch
melanotic malignant peripheral nerve sheath tumor (morphologic abnormality);malignant melanotic peripheral nerve sheath tumor;exactmatch
neoplasm of epiglottis (disorder);epiglottis neoplasm;exactmatch
invasive carcinoma of breast (disorder);invasive breast carcinoma;exactmatch
myoma (morphologic abnormality);benign muscle neoplasm;exactmatch
b-cell chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality);chronic lymphocytic leukemia;exactmatch
marginal zone b-cell lymphoma (morphologic abnormality);nodal marginal zone lymphoma;exactmatch
clear cell meningioma (morphologic abnormality);papillary meningioma;exactmatch
composite hemangioendothelioma (disorder);composite hemangioendothelioma;exactmatch
"acute myeloid leukemia with abnormal marrow eosinophils and inv(16)(p13q22) or t(16;16)(p13;q22) (morphologic abnormality)";acute myelomonocytic leukemia with abnormal eosinophils;exactmatch
primary cutaneous cd4-positive small/medium t-cell lymphoproliferative disorder (morphologic abnormality);primary cutaneous cd4-positive small/medium t-cell lymphoproliferative disorder;exactmatch
t-cell prolymphocytic leukemia (disorder);t-cell prolymphocytic leukemia;exactmatch
malignant tumor of minor salivary gland (disorder);malignant minor salivary gland neoplasm;exactmatch
bronchiolo-alveolar carcinoma, non-mucinous (morphologic abnormality);minimally invasive lung non-mucinous adenocarcinoma;exactmatch
benign neoplasm of spinal cord (disorder);benign spinal cord neoplasm;exactmatch
tumor of adipose tissue (disorder);lipomatous neoplasm;exactmatch
prolymphocytic leukemia, t-cell type (morphologic abnormality);t-cell prolymphocytic leukemia;exactmatch
intraepidermal epithelioma of jadassohn (disorder);intraepidermal epithelioma of jadassohn;exactmatch
neoplasm of abducens nerve (disorder);abducens nerve neoplasm;exactmatch
primary malignant neoplasm of cerebrum (disorder);malignant cerebral neoplasm;exactmatch
common acute lymphoblastic leukemia (disorder);common acute lymphoblastic leukemia;exactmatch
granular cell tumor (disorder);granular cell tumor;exactmatch
basal cell neoplasm (morphologic abnormality);basal cell neoplasm;exactmatch
polygonal cell carcinoma (morphologic abnormality);polygonal cell carcinoma;exactmatch
squamous cell carcinoma of tongue (disorder);tongue squamous cell carcinoma;exactmatch
adenocarcinoma of esophagus (disorder);esophageal adenocarcinoma;exactmatch
compound nevus (morphologic abnormality);compound nevus;exactmatch
oat cell carcinoma of lung (disorder);lung small cell carcinoma;exactmatch
hemangiopericytoma (disorder);hemangiopericytoma;exactmatch
nelson syndrome (disorder);nelson syndrome;exactmatch
basal cell carcinoma - adamantinoid (disorder);skin adamantinoid basal cell carcinoma;exactmatch
teratoma with malignant transformation (morphologic abnormality);teratoma with somatic-type malignancy;exactmatch
hodgkin's granuloma (disorder);hodgkin's paragranuloma;exactmatch
spindle cell lipoma (morphologic abnormality);spindle cell lipoma;exactmatch
meningeal melanocytoma (morphologic abnormality);meningeal melanocytoma;exactmatch
apocrine metaplasia (morphologic abnormality);apocrine metaplasia;exactmatch
cystic lymphangioma (morphologic abnormality);cystic hygroma;exactmatch
benign osteoma (morphologic abnormality);osteoma;exactmatch
minimal deviation melanoma (morphologic abnormality);minimal deviation melanoma;exactmatch
carcinoid tumor (disorder);carcinoid tumor;exactmatch
tumor necrosis (morphologic abnormality);oncolysis;exactmatch
secondary malignant neoplasm of vagina (disorder);metastatic malignant neoplasm in the vagina;exactmatch
hemangioendothelioma, benign (morphologic abnormality);benign hemangioendothelioma;exactmatch
histiocytoma (morphologic abnormality);histiocytoma;exactmatch
malignant tumor of sublingual gland (disorder);malignant sublingual gland neoplasm;exactmatch
gastrinoma, malignant (morphologic abnormality);malignant gastrinoma;exactmatch
malignant tumor of glottis (disorder);malignant glottis neoplasm;exactmatch
acute myeloid leukemia with 11q23 abnormality (disorder);acute myeloid leukemia with mll rearrangement;exactmatch
histiocytic sarcoma (morphologic abnormality);histiocytic sarcoma;exactmatch
alveolar soft part sarcoma (disorder);alveolar soft part sarcoma;exactmatch
retroperitoneal sarcoma (disorder);retroperitoneal sarcoma;exactmatch
blastic plasmacytoid dendritic cell neoplasm (disorder);blastic plasmacytoid dendritic cell neoplasm;exactmatch
mixed germ cell-sex cord-stromal tumor (morphologic abnormality);mixed germ cell-sex cord-stromal tumor;exactmatch
malignant tumor of pleura (disorder);malignant pleural neoplasm;exactmatch
malignant peripheral nerve sheath tumor (morphologic abnormality);malignant peripheral nerve sheath tumor;exactmatch
primary cutaneous cd8 positive aggressive epidermotropic cytotoxic t-cell lymphoma (disorder);primary cutaneous cd8-positive aggressive epidermotropic cytotoxic t-cell lymphoma;exactmatch
pleomorphic adenoma (morphologic abnormality);mixed tumor of the salivary gland;exactmatch
nephroblastoma (disorder);wilms tumor;exactmatch
malignant tumor of endocardium (disorder);malignant endocardial neoplasm;exactmatch
infiltrating basal cell carcinoma (morphologic abnormality);skin sclerosing/morphoeic basal cell carcinoma;exactmatch
amelanotic melanoma (morphologic abnormality);amelanotic melanoma;exactmatch
palate carcinoma (disorder);palate carcinoma;exactmatch
psammomatous meningioma (morphologic abnormality);psammomatous meningioma;exactmatch
mycosis fungoides (morphologic abnormality);pagetoid reticulosis;exactmatch
neuroendocrine tumor (morphologic abnormality);neuroendocrine carcinoma;exactmatch
adenoma of rete ovarii (morphologic abnormality);rete ovarii adenoma;exactmatch
